tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
180,12/1/19 12:08 AM,12/1/19 12:11 AM,513,W 56 St & 10 Ave,40.768254,-73.988639,468,Broadway & W 56 St,40.7652654,-73.98192338,40613,Subscriber,1990,male
200,12/1/19 12:08 AM,12/1/19 12:12 AM,3087,Metropolitan Ave & Meeker Ave,40.71413311,-73.95234386,539,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,15466,Subscriber,1970,male
438,12/1/19 12:09 AM,12/1/19 12:16 AM,403,E 2 St & 2 Ave,40.72502876,-73.99069656,3733,Avenue C & E 18 St,40.730563,-73.973984,32446,Subscriber,1998,unknown
157,12/1/19 12:09 AM,12/1/19 12:11 AM,361,Allen St & Hester St,40.71605866,-73.99190759,307,Canal St & Rutgers St,40.71427487,-73.98990025,33632,Customer,1977,male
249,12/1/19 12:09 AM,12/1/19 12:13 AM,3668,Leonard St & Nassau Ave,40.72395678,-73.94984365,3106,Driggs Ave & N Henry St,40.72325,-73.94308,32451,Subscriber,1983,male
678,12/1/19 12:09 AM,12/1/19 12:21 AM,3780,Wyckoff Av & Stanhope St,40.703545,-73.917775,3870,Melrose St & Broadway,40.697481,-73.935877,41880,Customer,1969,unknown
1494,12/1/19 12:10 AM,12/1/19 12:35 AM,3085,Roebling St & N 4 St,40.71469,-73.95739,481,S 3 St & Bedford Ave,40.71260486,-73.96264403,40984,Customer,1989,male
566,12/1/19 12:10 AM,12/1/19 12:19 AM,503,E 20 St & Park Ave,40.73827428,-73.98751968,518,E 39 St & 2 Ave,40.74780373,-73.9734419,27554,Subscriber,1985,male
1362,12/1/19 12:10 AM,12/1/19 12:33 AM,415,Pearl St & Hanover Square,40.7047177,-74.00926027,174,E 25 St & 1 Ave,40.7381765,-73.97738662,18660,Subscriber,1992,male
225,12/1/19 12:10 AM,12/1/19 12:14 AM,3092,Berry St & N 8 St,40.7190095,-73.95852515,3109,Banker St & Meserole Ave,40.72606,-73.95621,14865,Customer,1993,female
273,12/1/19 12:10 AM,12/1/19 12:15 AM,251,Mott St & Prince St,40.72317958,-73.99480012,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,40700,Subscriber,1991,male
866,12/1/19 12:10 AM,12/1/19 12:25 AM,471,Grand St & Havemeyer St,40.71286844,-73.95698119,3852,Stewart Ave & Johnson Ave,40.70869,-73.92587,27776,Subscriber,1992,male
461,12/1/19 12:10 AM,12/1/19 12:18 AM,3159,W 67 St & Broadway,40.77492513,-73.98266566,500,Broadway & W 51 St,40.76228826,-73.98336183,27588,Subscriber,1992,male
2283,12/1/19 12:11 AM,12/1/19 12:49 AM,3537,Carlton Ave & Dean St,40.6809741,-73.9710097,383,Greenwich Ave & Charles St,40.735238,-74.000271,34330,Subscriber,1989,male
225,12/1/19 12:11 AM,12/1/19 12:15 AM,311,Norfolk St & Broome St,40.7172274,-73.98802084,349,Rivington St & Ridge St,40.71850211,-73.98329859,40780,Subscriber,1985,female
289,12/1/19 12:11 AM,12/1/19 12:16 AM,472,E 32 St & Park Ave,40.7457121,-73.98194829,505,6 Ave & W 33 St,40.74901271,-73.98848395,16651,Subscriber,1993,male
366,12/1/19 12:11 AM,12/1/19 12:17 AM,3783,Cliff St & Fulton St,40.70838,-74.00495,408,Market St & Cherry St,40.71076228,-73.99400398,34264,Subscriber,1996,male
1959,12/1/19 12:11 AM,12/1/19 12:44 AM,3714,Division Ave & Hooper St,40.70684203,-73.9544354,297,E 15 St & 3 Ave,40.734232,-73.986923,38486,Subscriber,1996,female
288,12/1/19 12:11 AM,12/1/19 12:16 AM,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,116,W 17 St & 8 Ave,40.74177603,-74.00149746,40106,Subscriber,1995,male
297,12/1/19 12:11 AM,12/1/19 12:16 AM,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,116,W 17 St & 8 Ave,40.74177603,-74.00149746,33780,Subscriber,1995,male
386,12/1/19 12:11 AM,12/1/19 12:18 AM,533,Broadway & W 38 St,40.75299641,-73.98721619,489,10 Ave & W 28 St,40.75066386,-74.00176802,27622,Subscriber,1990,male
453,12/1/19 12:11 AM,12/1/19 12:19 AM,520,W 52 St & 5 Ave,40.75992262,-73.97648516,3815,E 51 St & 2 Ave,40.755293,-73.967641,27662,Subscriber,1985,female
94,12/1/19 12:12 AM,12/1/19 12:13 AM,3350,W 100 St & Broadway,40.7973721,-73.97041192,3314,W 95 St & Broadway,40.7937704,-73.971888,25621,Subscriber,1968,male
903,12/1/19 12:12 AM,12/1/19 12:27 AM,3140,1 Ave & E 78 St,40.77140426,-73.9535166,3356,Amsterdam Ave & W 66 St,40.7746671,-73.98470567,15289,Subscriber,1996,female
705,12/1/19 12:12 AM,12/1/19 12:24 AM,312,Allen St & Stanton St,40.722055,-73.989111,250,Lafayette St & Jersey St,40.72456089,-73.99565293,41736,Customer,1969,unknown
576,12/1/19 12:12 AM,12/1/19 12:22 AM,3538,W 110 St & Amsterdam Ave,40.802692,-73.96295,3502,Lexington Ave & E 111 St,40.7954121,-73.9441232,32949,Customer,1969,unknown
341,12/1/19 12:12 AM,12/1/19 12:18 AM,3101,N 12 St & Bedford Ave,40.72079821,-73.95484712,3113,Greenpoint Ave & Manhattan Ave,40.73026,-73.95394,28347,Subscriber,1985,male
988,12/1/19 12:12 AM,12/1/19 12:29 AM,3734,E 58 St &  1 Ave (NW Corner),40.759125,-73.962658,174,E 25 St & 1 Ave,40.7381765,-73.97738662,41733,Subscriber,1976,male
620,12/1/19 12:12 AM,12/1/19 12:23 AM,3537,Carlton Ave & Dean St,40.6809741,-73.9710097,3648,Flushing Ave & Vanderbilt Ave,40.69795032,-73.9707756,38368,Subscriber,1978,male
352,12/1/19 12:12 AM,12/1/19 12:18 AM,3156,E 72 St & York Ave,40.76663814,-73.95348296,3154,E 77 St & 3 Ave,40.77314236,-73.95856158,30034,Subscriber,1993,male
1731,12/1/19 12:13 AM,12/1/19 12:42 AM,342,Columbia St & Rivington St,40.71739973,-73.98016555,346,Bank St & Hudson St,40.73652889,-74.00618026,39383,Subscriber,1960,male
1141,12/1/19 12:13 AM,12/1/19 12:32 AM,453,W 22 St & 8 Ave,40.74475148,-73.99915362,492,W 33 St & 7 Ave,40.75019995,-73.99093085,15528,Customer,1989,male
493,12/1/19 12:13 AM,12/1/19 12:21 AM,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,3113,Greenpoint Ave & Manhattan Ave,40.73026,-73.95394,34068,Customer,1993,male
844,12/1/19 12:13 AM,12/1/19 12:27 AM,453,W 22 St & 8 Ave,40.74475148,-73.99915362,494,W 26 St & 8 Ave,40.74734825,-73.99723551,16397,Customer,1998,male
147,12/1/19 12:13 AM,12/1/19 12:15 AM,3373,3 St & 3 Ave,40.6750705,-73.98775226,3368,5 Ave & 3 St,40.6728155,-73.98352355,28714,Subscriber,1961,female
467,12/1/19 12:13 AM,12/1/19 12:21 AM,402,Broadway & E 22 St,40.7403432,-73.98955109,509,9 Ave & W 22 St,40.7454973,-74.00197139,38555,Subscriber,1987,female
1995,12/1/19 12:13 AM,12/1/19 12:47 AM,533,Broadway & W 38 St,40.75299641,-73.98721619,3499,2 Ave & E 122 St,40.8006721,-73.9349,40335,Subscriber,1996,female
605,12/1/19 12:13 AM,12/1/19 12:24 AM,3175,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,533,Broadway & W 38 St,40.75299641,-73.98721619,33867,Subscriber,1984,male
