tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
621,9/1/2019 0:00,9/1/2019 0:11,3690,Park Pl & Church St,40.71334184,-74.00935516,358,Christopher St & Greenwich St,40.73291553,-74.00711384,19993,Subscriber,1993,male
1252,9/1/2019 0:00,9/1/2019 0:21,3168,Central Park West & W 85 St,40.78472675,-73.96961715,423,W 54 St & 9 Ave,40.76584941,-73.98690506,14912,Customer,1989,male
1670,9/1/2019 0:00,9/1/2019 0:28,3127,9 St & 44 Rd,40.74966,-73.9521,3618,27 St & Hunter St,40.7485,-73.941275,31167,Subscriber,1994,male
261,9/1/2019 0:00,9/1/2019 0:05,72,W 52 St & 11 Ave,40.76727216,-73.99392888,513,W 56 St & 10 Ave,40.768254,-73.988639,38466,Subscriber,1992,male
2752,9/1/2019 0:01,9/1/2019 0:46,479,9 Ave & W 45 St,40.76019252,-73.9912551,3314,W 95 St & Broadway,40.7937704,-73.971888,38240,Customer,1992,male
749,9/1/2019 0:01,9/1/2019 0:13,3376,E 65 St & 2 Ave,40.76471852,-73.9622207,3305,E 91 St & 2 Ave,40.7811223,-73.94965589,16972,Customer,1969,unknown
314,9/1/2019 0:01,9/1/2019 0:06,3526,31 St & 23 Ave,40.7747878,-73.9125551,3532,Ditmars Blvd & 19 St,40.78145,-73.9183302,17357,Subscriber,1985,female
736,9/1/2019 0:01,9/1/2019 0:13,3725,2 Ave & E 72 St,40.76876203,-73.95840794,164,E 47 St & 2 Ave,40.75323098,-73.97032517,31081,Subscriber,1982,female
754,9/1/2019 0:01,9/1/2019 0:13,331,Pike St & Monroe St,40.71173107,-73.99193043,3718,E 11 St & Avenue B,40.72746421,-73.97950418,30301,Subscriber,1958,female
198,9/1/2019 0:01,9/1/2019 0:04,3304,6 Ave & 9 St,40.668127,-73.98377641,3365,3 St & 7 Ave,40.6703837,-73.97839676,18586,Subscriber,1970,male
1938,9/1/2019 0:01,9/1/2019 0:33,3295,Central Park W & W 96 St,40.79127,-73.964839,492,W 33 St & 7 Ave,40.75019995,-73.99093085,39763,Customer,1994,male
534,9/1/2019 0:01,9/1/2019 0:10,3375,3 Ave & E 72 St,40.7699426,-73.96060712,3336,E 97 St & Madison Ave,40.787801,-73.953559,33357,Subscriber,2003,male
651,9/1/2019 0:01,9/1/2019 0:12,245,Myrtle Ave & St Edwards St,40.69327018,-73.97703874,3063,Nostrand Ave & Myrtle Ave,40.69527008,-73.95238108,18208,Customer,1994,male
793,9/1/2019 0:01,9/1/2019 0:14,312,Allen St & Stanton St,40.722055,-73.989111,3707,Lexington Ave & E 26 St,40.741459,-73.983293,15922,Customer,1969,unknown
250,9/1/2019 0:01,9/1/2019 0:05,3593,31 St & Broadway,40.761584,-73.925921,3605,31 Ave & Crescent St,40.7658346,-73.9265474,38354,Subscriber,1951,female
682,9/1/2019 0:01,9/1/2019 0:13,520,W 52 St & 5 Ave,40.75992262,-73.97648516,492,W 33 St & 7 Ave,40.75019995,-73.99093085,34097,Subscriber,1979,male
104,9/1/2019 0:01,9/1/2019 0:03,3167,Amsterdam Ave & W 73 St,40.77966809,-73.98093045,3360,Amsterdam Ave & W 79 St,40.7829391,-73.9786517,32178,Subscriber,1987,male
771,9/1/2019 0:01,9/1/2019 0:14,312,Allen St & Stanton St,40.722055,-73.989111,3707,Lexington Ave & E 26 St,40.741459,-73.983293,16467,Subscriber,1995,male
211,9/1/2019 0:01,9/1/2019 0:05,539,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,3082,Hope St & Union Ave,40.71167351,-73.95141312,29094,Subscriber,1987,male
1265,9/1/2019 0:01,9/1/2019 0:22,3165,Central Park West & W 72 St,40.77579377,-73.97620574,3283,W 89 St & Columbus Ave,40.7882213,-73.97041561,39145,Subscriber,1994,male
1448,9/1/2019 0:01,9/1/2019 0:25,307,Canal St & Rutgers St,40.71427487,-73.98990025,195,Liberty St & Broadway,40.70905623,-74.01043382,17157,Customer,1998,male
1469,9/1/2019 0:01,9/1/2019 0:26,302,Avenue D & E 3 St,40.72082834,-73.97793172,3711,E 13 St & Avenue A,40.72966729,-73.98067966,39003,Customer,1992,female
143,9/1/2019 0:01,9/1/2019 0:04,3312,1 Ave & E 94 St,40.7817212,-73.94594,3288,E 88 St & 1 Ave,40.778301,-73.9488134,14617,Customer,1989,female
971,9/1/2019 0:01,9/1/2019 0:18,3758,George St & Wilson Ave,40.702997,-73.92997,389,Broadway & Berry St,40.71044554,-73.96525063,19891,Customer,1988,male
1332,9/1/2019 0:02,9/1/2019 0:24,3357,W 106 St & Amsterdam Ave,40.8008363,-73.96644925,468,Broadway & W 56 St,40.7652654,-73.98192338,30396,Customer,1991,male
317,9/1/2019 0:02,9/1/2019 0:07,3295,Central Park W & W 96 St,40.79127,-73.964839,3336,E 97 St & Madison Ave,40.787801,-73.953559,30445,Subscriber,1991,male
367,9/1/2019 0:02,9/1/2019 0:08,3591,21 St & 31 Dr,40.7659,-73.930819,3565,36 Ave & 10 St,40.7614376,-73.9411265,38534,Subscriber,1976,male
756,9/1/2019 0:02,9/1/2019 0:14,312,Allen St & Stanton St,40.722055,-73.989111,3707,Lexington Ave & E 26 St,40.741459,-73.983293,17250,Customer,1969,unknown
830,9/1/2019 0:02,9/1/2019 0:16,3172,W 74 St & Columbus Ave,40.7785669,-73.97754961,3387,E 106 St & Madison Ave,40.7934337,-73.94945003,38040,Subscriber,1986,male
1895,9/1/2019 0:02,9/1/2019 0:33,3511,Adam Clayton Powell Blvd & W 115 St,40.802535,-73.9532423,3511,Adam Clayton Powell Blvd & W 115 St,40.802535,-73.9532423,38349,Customer,1969,unknown
281,9/1/2019 0:02,9/1/2019 0:06,3339,Berkeley Pl & 6 Ave,40.6765304,-73.97846879,3416,7 Ave & Park Pl,40.6776147,-73.97324283,39108,Customer,1969,unknown
779,9/1/2019 0:02,9/1/2019 0:15,268,Howard St & Centre St,40.71910537,-73.99973337,285,Broadway & E 14 St,40.73454567,-73.99074142,14547,Customer,1969,unknown
2176,9/1/2019 0:02,9/1/2019 0:38,3511,Adam Clayton Powell Blvd & W 115 St,40.802535,-73.9532423,3509,Lenox Ave & W 115 St,40.8011939,-73.9500739,33533,Customer,1969,unknown
653,9/1/2019 0:02,9/1/2019 0:13,3319,14 St & 5 Ave,40.666287,-73.98895053,3415,Prospect Pl & 6 Ave,40.6793307,-73.97519523,39151,Subscriber,1988,male
2257,9/1/2019 0:02,9/1/2019 0:40,3164,Columbus Ave & W 72 St,40.7770575,-73.97898475,3167,Amsterdam Ave & W 73 St,40.77966809,-73.98093045,35046,Subscriber,1958,male
144,9/1/2019 0:02,9/1/2019 0:04,3459,E 53 St & 3 Ave,40.75763228,-73.96930575,385,E 55 St & 2 Ave,40.75797322,-73.96603308,24866,Subscriber,1976,female
1869,9/1/2019 0:02,9/1/2019 0:33,3511,Adam Clayton Powell Blvd & W 115 St,40.802535,-73.9532423,3511,Adam Clayton Powell Blvd & W 115 St,40.802535,-73.9532423,19615,Customer,1969,unknown
542,9/1/2019 0:02,9/1/2019 0:11,3164,Columbus Ave & W 72 St,40.7770575,-73.97898475,447,8 Ave & W 52 St,40.76370739,-73.9851615,19668,Customer,1969,unknown
569,9/1/2019 0:02,9/1/2019 0:12,328,Watts St & Greenwich St,40.72405549,-74.00965965,284,Greenwich Ave & 8 Ave,40.73901691,-74.00263761,20925,Subscriber,1989,male
2740,9/1/2019 0:02,9/1/2019 0:48,368,Carmine St & 6 Ave,40.73038599,-74.00214988,3307,West End Ave & W 94 St,40.7941654,-73.974124,33681,Subscriber,1986,male
955,9/1/2019 0:02,9/1/2019 0:18,3711,E 13 St & Avenue A,40.72966729,-73.98067966,470,W 20 St & 8 Ave,40.74345335,-74.00004031,29159,Subscriber,1963,male
528,9/1/2019 0:02,9/1/2019 0:11,3164,Columbus Ave & W 72 St,40.7770575,-73.97898475,447,8 Ave & W 52 St,40.76370739,-73.9851615,38211,Customer,1969,unknown
1653,9/1/2019 0:02,9/1/2019 0:30,3151,E 81 St & York Ave,40.7728384,-73.94989233,3602,31 Ave & 34 St,40.763154,-73.920827,38861,Customer,1997,male
2736,9/1/2019 0:02,9/1/2019 0:48,368,Carmine St & 6 Ave,40.73038599,-74.00214988,3307,West End Ave & W 94 St,40.7941654,-73.974124,35149,Subscriber,1986,female
450,9/1/2019 0:02,9/1/2019 0:10,412,Forsyth St & Canal St,40.7158155,-73.99422366,410,Suffolk St & Stanton St,40.72066442,-73.98517977,25910,Subscriber,1969,unknown
1062,9/1/2019 0:02,9/1/2019 0:20,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,426,West St & Chambers St,40.71754834,-74.01322069,35077,Customer,1969,unknown
685,9/1/2019 0:02,9/1/2019 0:14,317,E 6 St & Avenue B,40.72453734,-73.98185424,285,Broadway & E 14 St,40.73454567,-73.99074142,32861,Subscriber,1982,male
1231,9/1/2019 0:03,9/1/2019 0:23,3295,Central Park W & W 96 St,40.79127,-73.964839,468,Broadway & W 56 St,40.7652654,-73.98192338,33885,Customer,1979,female
470,9/1/2019 0:03,9/1/2019 0:11,238,Bank St & Washington St,40.7361967,-74.00859207,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,21010,Subscriber,1994,male
836,9/1/2019 0:03,9/1/2019 0:17,3437,Riverside Dr & W 91 St,40.79313481,-73.97700369,513,W 56 St & 10 Ave,40.768254,-73.988639,24807,Subscriber,1988,female
644,9/1/2019 0:03,9/1/2019 0:14,3236,W 42 St & Dyer Ave,40.75898481,-73.99379969,505,6 Ave & W 33 St,40.74901271,-73.98848395,28436,Subscriber,1991,male
949,9/1/2019 0:03,9/1/2019 0:19,525,W 34 St & 11 Ave,40.75594159,-74.0021163,3664,North Moore St & Greenwich St,40.72019521,-74.01030064,18949,Subscriber,1994,male
1126,9/1/2019 0:03,9/1/2019 0:22,3687,E 33 St & 1 Ave,40.74322681,-73.97449784,492,W 33 St & 7 Ave,40.75019995,-73.99093085,17062,Customer,1986,male
123,9/1/2019 0:03,9/1/2019 0:05,168,W 18 St & 6 Ave,40.73971301,-73.99456405,496,E 16 St & 5 Ave,40.73726186,-73.99238967,39042,Subscriber,1956,male
1176,9/1/2019 0:03,9/1/2019 0:23,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,445,E 10 St & Avenue A,40.72740794,-73.98142006,16349,Customer,1990,female
335,9/1/2019 0:03,9/1/2019 0:09,3558,Bergen St & Vanderbilt Ave,40.6794388,-73.9680438,3562,Classon Ave & St Marks Ave,40.6765198,-73.9596082,32323,Subscriber,1995,female
373,9/1/2019 0:03,9/1/2019 0:09,518,E 39 St & 2 Ave,40.74780373,-73.9734419,507,E 25 St & 2 Ave,40.73912601,-73.97973776,28094,Subscriber,1997,female
414,9/1/2019 0:03,9/1/2019 0:10,3155,Lexington Ave & E 63 St,40.76440023,-73.96648977,3131,E 68 St & 3 Ave,40.7671284,-73.96224618,33227,Subscriber,1995,male
1125,9/1/2019 0:03,9/1/2019 0:22,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,445,E 10 St & Avenue A,40.72740794,-73.98142006,18204,Subscriber,1992,female
252,9/1/2019 0:03,9/1/2019 0:07,3493,E 118 St & 3 Ave,40.799139,-73.9389152,3498,Pleasant Ave & E 120 St,40.7974772,-73.9311847,32057,Subscriber,1970,male
1353,9/1/2019 0:03,9/1/2019 0:26,254,W 11 St & 6 Ave,40.73532427,-73.99800419,254,W 11 St & 6 Ave,40.73532427,-73.99800419,38434,Customer,1991,male
512,9/1/2019 0:03,9/1/2019 0:12,3052,Lewis Ave & Madison St,40.686312,-73.935775,3179,Park Ave & Marcus Garvey Blvd,40.698617,-73.941342,38633,Subscriber,1985,male
1144,9/1/2019 0:03,9/1/2019 0:22,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,445,E 10 St & Avenue A,40.72740794,-73.98142006,32220,Customer,1992,female
1080,9/1/2019 0:03,9/1/2019 0:21,465,Broadway & W 41 St,40.75513557,-73.98658032,251,Mott St & Prince St,40.72317958,-73.99480012,30889,Subscriber,1988,male
592,9/1/2019 0:03,9/1/2019 0:13,3711,E 13 St & Avenue A,40.72966729,-73.98067966,3708,W 13 St & 5 Ave,40.735445,-73.99431,31362,Subscriber,1981,female
2152,9/1/2019 0:03,9/1/2019 0:39,312,Allen St & Stanton St,40.722055,-73.989111,312,Allen St & Stanton St,40.722055,-73.989111,28490,Subscriber,1970,male
683,9/1/2019 0:03,9/1/2019 0:15,3597,43 St & Broadway,40.7577284,-73.9166368,3597,43 St & Broadway,40.7577284,-73.9166368,18476,Subscriber,1982,male
490,9/1/2019 0:03,9/1/2019 0:11,223,W 13 St & 7 Ave,40.73781509,-73.99994661,358,Christopher St & Greenwich St,40.73291553,-74.00711384,32673,Subscriber,1980,female
314,9/1/2019 0:03,9/1/2019 0:09,3558,Bergen St & Vanderbilt Ave,40.6794388,-73.9680438,3562,Classon Ave & St Marks Ave,40.6765198,-73.9596082,26942,Subscriber,1993,male
474,9/1/2019 0:03,9/1/2019 0:11,525,W 34 St & 11 Ave,40.75594159,-74.0021163,514,12 Ave & W 40 St,40.76087502,-74.00277668,19299,Subscriber,1994,male
273,9/1/2019 0:03,9/1/2019 0:08,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,3085,Roebling St & N 4 St,40.71469,-73.95739,28378,Subscriber,1985,male
2430,9/1/2019 0:03,9/1/2019 0:44,349,Rivington St & Ridge St,40.71850211,-73.98329859,3112,Milton St & Franklin St,40.72906,-73.95779,27273,Subscriber,1952,male
1148,9/1/2019 0:03,9/1/2019 0:23,3725,2 Ave & E 72 St,40.76876203,-73.95840794,516,E 47 St & 1 Ave,40.75206862,-73.96784384,29045,Subscriber,1993,male
230,9/1/2019 0:03,9/1/2019 0:07,3255,8 Ave & W 31 St,40.75058535,-73.99468482,505,6 Ave & W 33 St,40.74901271,-73.98848395,28007,Subscriber,1976,male
1542,9/1/2019 0:04,9/1/2019 0:29,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,410,Suffolk St & Stanton St,40.72066442,-73.98517977,28291,Subscriber,1980,male
756,9/1/2019 0:04,9/1/2019 0:16,3687,E 33 St & 1 Ave,40.74322681,-73.97449784,528,2 Ave & E 31 St,40.74290902,-73.97706058,19541,Subscriber,1975,male
926,9/1/2019 0:04,9/1/2019 0:19,490,8 Ave & W 33 St,40.751551,-73.993934,461,E 20 St & 2 Ave,40.73587678,-73.98205027,30370,Subscriber,1982,male
469,9/1/2019 0:04,9/1/2019 0:12,3526,31 St & 23 Ave,40.7747878,-73.9125551,3605,31 Ave & Crescent St,40.7658346,-73.9265474,27781,Subscriber,1989,male
1144,9/1/2019 0:04,9/1/2019 0:23,3357,W 106 St & Amsterdam Ave,40.8008363,-73.96644925,3357,W 106 St & Amsterdam Ave,40.8008363,-73.96644925,38274,Customer,1997,male
485,9/1/2019 0:04,9/1/2019 0:12,3094,Graham Ave & Withers St,40.7169811,-73.94485918,3112,Milton St & Franklin St,40.72906,-73.95779,33156,Customer,1991,unknown
905,9/1/2019 0:04,9/1/2019 0:19,284,Greenwich Ave & 8 Ave,40.73901691,-74.00263761,495,W 47 St & 10 Ave,40.76269882,-73.99301222,32762,Customer,1995,male
