tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
754,5/1/2019 0:01,5/1/2019 0:14,505,6 Ave & W 33 St,40.74901271,-73.98848395,483,E 12 St & 3 Ave,40.73223272,-73.98889957,14689,Subscriber,1986,male
536,5/1/2019 0:01,5/1/2019 0:10,243,Fulton St & Rockwell Pl,40.68841,-73.979458,397,Fulton St & Clermont Ave,40.68415748,-73.96922273,30962,Subscriber,1974,female
717,5/1/2019 0:01,5/1/2019 0:13,237,E 11 St & 2 Ave,40.73047309,-73.98672378,432,E 7 St & Avenue A,40.72621788,-73.98379855,28640,Subscriber,1995,male
476,5/1/2019 0:01,5/1/2019 0:09,167,E 39 St & 3 Ave,40.7489006,-73.97604882,2003,1 Ave & E 18 St,40.73381219,-73.98054421,25224,Subscriber,1991,male
398,5/1/2019 0:01,5/1/2019 0:08,238,Bank St & Washington St,40.7361967,-74.00859207,453,W 22 St & 8 Ave,40.74475148,-73.99915362,32645,Subscriber,1995,male
954,5/1/2019 0:02,5/1/2019 0:17,3456,Jackson St & Leonard St,40.71638032,-73.94821286,3668,Leonard St & Nassau Ave,40.72395678,-73.94984365,34863,Subscriber,1973,male
561,5/1/2019 0:02,5/1/2019 0:11,3420,Douglass St & 3 Ave,40.6802133,-73.98432695,390,Duffield St & Willoughby St,40.69221589,-73.9842844,30645,Subscriber,1992,male
293,5/1/2019 0:02,5/1/2019 0:07,3581,Underhill Ave & Lincoln Pl,40.6740123,-73.9671457,3584,Eastern Pkwy & Franklin Ave,40.6707767,-73.9576801,31246,Subscriber,1987,male
1213,5/1/2019 0:02,5/1/2019 0:22,3687,E 33 St & 1 Ave,40.74322681,-73.97449784,259,South St & Whitehall St,40.70122128,-74.01234218,29327,Subscriber,1963,male
290,5/1/2019 0:02,5/1/2019 0:07,346,Bank St & Hudson St,40.73652889,-74.00618026,168,W 18 St & 6 Ave,40.73971301,-73.99456405,30209,Subscriber,1984,female
529,5/1/2019 0:02,5/1/2019 0:11,3314,W 95 St & Broadway,40.7937704,-73.971888,3536,W 116 St & Broadway,40.8082,-73.9641,31508,Subscriber,1990,male
553,5/1/2019 0:02,5/1/2019 0:11,448,W 37 St & 10 Ave,40.75660359,-73.9979009,485,W 37 St & 5 Ave,40.75038009,-73.98338988,21028,Subscriber,1989,female
345,5/1/2019 0:02,5/1/2019 0:08,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,539,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,29880,Subscriber,1981,male
1221,5/1/2019 0:02,5/1/2019 0:23,3016,Kent Ave & N 7 St,40.72036775,-73.96165073,3435,Grand St & Elizabeth St,40.718822,-73.99596,25599,Subscriber,1983,male
212,5/1/2019 0:03,5/1/2019 0:06,518,E 39 St & 2 Ave,40.74780373,-73.9734419,3687,E 33 St & 1 Ave,40.74322681,-73.97449784,24984,Subscriber,1995,male
597,5/1/2019 0:03,5/1/2019 0:13,379,W 31 St & 7 Ave,40.749156,-73.9916,346,Bank St & Hudson St,40.73652889,-74.00618026,32344,Subscriber,1968,male
646,5/1/2019 0:03,5/1/2019 0:13,477,W 41 St & 8 Ave,40.75640548,-73.9900262,441,E 52 St & 2 Ave,40.756014,-73.967416,28687,Subscriber,1987,male
570,5/1/2019 0:03,5/1/2019 0:12,3258,W 27 St & 10 Ave,40.75018156,-74.00218427,3255,8 Ave & W 31 St,40.75058535,-73.99468482,25865,Customer,1969,unknown
689,5/1/2019 0:03,5/1/2019 0:14,476,E 31 St & 3 Ave,40.74394314,-73.97966069,312,Allen St & Stanton St,40.722055,-73.989111,20257,Subscriber,1990,male
355,5/1/2019 0:03,5/1/2019 0:09,325,E 19 St & 3 Ave,40.73624527,-73.98473765,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,25468,Subscriber,1990,female
604,5/1/2019 0:03,5/1/2019 0:13,285,Broadway & E 14 St,40.73454567,-73.99074142,473,Rivington St & Chrystie St,40.72110063,-73.9919254,28900,Subscriber,1984,female
556,5/1/2019 0:03,5/1/2019 0:12,486,Broadway & W 29 St,40.7462009,-73.98855723,504,1 Ave & E 16 St,40.73221853,-73.98165557,26057,Subscriber,1995,male
504,5/1/2019 0:04,5/1/2019 0:12,3299,E 98 St & Park Ave,40.78813,-73.95206,3622,E 128 St & Madison Ave,40.80756,-73.939182,19911,Subscriber,1988,male
221,5/1/2019 0:04,5/1/2019 0:08,3467,W Broadway & Spring Street,40.72494672,-74.00165856,257,Lispenard St & Broadway,40.71939226,-74.00247214,25543,Subscriber,1998,male
537,5/1/2019 0:04,5/1/2019 0:13,509,9 Ave & W 22 St,40.7454973,-74.00197139,494,W 26 St & 8 Ave,40.74734825,-73.99723551,28381,Subscriber,1972,male
309,5/1/2019 0:04,5/1/2019 0:10,307,Canal St & Rutgers St,40.71427487,-73.98990025,3435,Grand St & Elizabeth St,40.718822,-73.99596,20946,Subscriber,1988,male
1999,5/1/2019 0:04,5/1/2019 0:38,528,2 Ave & E 31 St,40.74290902,-73.97706058,391,Clark St & Henry St,40.69760127,-73.99344559,25576,Subscriber,1961,male
490,5/1/2019 0:05,5/1/2019 0:13,369,Washington Pl & 6 Ave,40.73224119,-74.00026394,325,E 19 St & 3 Ave,40.73624527,-73.98473765,20171,Subscriber,1995,male
2031,5/1/2019 0:05,5/1/2019 0:38,3606,49 Ave & 21 St,40.74252,-73.948852,416,Cumberland St & Lafayette Ave,40.68753406,-73.97265183,28251,Subscriber,1991,female
1130,5/1/2019 0:05,5/1/2019 0:23,3042,Fulton St & Utica Ave,40.6794268,-73.9298911,532,S 5 Pl & S 5 St,40.710451,-73.960876,21281,Subscriber,1997,male
1935,5/1/2019 0:05,5/1/2019 0:37,3113,Greenpoint Ave & Manhattan Ave,40.73026,-73.95394,3526,31 St & 23 Ave,40.7747878,-73.9125551,19725,Subscriber,1992,male
214,5/1/2019 0:05,5/1/2019 0:08,3486,Schermerhorn St & Bond St,40.68841743,-73.98451656,274,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682,17759,Subscriber,1981,female
456,5/1/2019 0:05,5/1/2019 0:12,3042,Fulton St & Utica Ave,40.6794268,-73.9298911,3058,Lewis Ave & Kosciuszko St,40.69237074,-73.93705428,31469,Subscriber,1988,male
462,5/1/2019 0:05,5/1/2019 0:13,3707,Lexington Ave & E 26 St,40.741459,-73.983293,504,1 Ave & E 16 St,40.73221853,-73.98165557,20333,Subscriber,1990,male
267,5/1/2019 0:05,5/1/2019 0:09,504,1 Ave & E 16 St,40.73221853,-73.98165557,487,E 20 St & FDR Drive,40.73314259,-73.97573881,15815,Subscriber,1971,female
727,5/1/2019 0:05,5/1/2019 0:17,2000,Front St & Washington St,40.70255088,-73.98940236,313,Washington Ave & Park Ave,40.69610226,-73.96751037,20136,Subscriber,1989,female
414,5/1/2019 0:05,5/1/2019 0:12,539,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,3086,Graham Ave & Conselyea St,40.715143,-73.944507,25555,Subscriber,1989,male
630,5/1/2019 0:05,5/1/2019 0:16,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,18432,Subscriber,1970,male
367,5/1/2019 0:05,5/1/2019 0:12,436,Hancock St & Bedford Ave,40.68216564,-73.95399026,3562,Classon Ave & St Marks Ave,40.6765198,-73.9596082,30437,Subscriber,1989,female
298,5/1/2019 0:06,5/1/2019 0:11,3177,W 84 St & Broadway,40.7867947,-73.977112,3283,W 89 St & Columbus Ave,40.7882213,-73.97041561,19037,Subscriber,1992,male
294,5/1/2019 0:06,5/1/2019 0:11,3177,W 84 St & Broadway,40.7867947,-73.977112,3283,W 89 St & Columbus Ave,40.7882213,-73.97041561,30276,Subscriber,1991,male
1256,5/1/2019 0:06,5/1/2019 0:27,461,E 20 St & 2 Ave,40.73587678,-73.98205027,392,Jay St & Tech Pl,40.695065,-73.987167,28474,Subscriber,1980,male
459,5/1/2019 0:06,5/1/2019 0:13,490,8 Ave & W 33 St,40.751551,-73.993934,450,W 49 St & 8 Ave,40.76227205,-73.98788205,18039,Subscriber,1995,male
1076,5/1/2019 0:06,5/1/2019 0:24,320,Leonard St & Church St,40.717571,-74.005549,481,S 3 St & Bedford Ave,40.71260486,-73.96264403,21004,Subscriber,1974,male
294,5/1/2019 0:06,5/1/2019 0:11,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,3263,Cooper Square & Astor Pl,40.72951496,-73.9907527,31117,Subscriber,1969,male
1990,5/1/2019 0:06,5/1/2019 0:39,3671,E 81 St & 2 Ave,40.77477945,-73.95427465,523,W 38 St & 8 Ave,40.75466591,-73.99138152,20725,Customer,1973,male
1997,5/1/2019 0:06,5/1/2019 0:39,3671,E 81 St & 2 Ave,40.77477945,-73.95427465,523,W 38 St & 8 Ave,40.75466591,-73.99138152,21252,Customer,1980,female
515,5/1/2019 0:06,5/1/2019 0:15,447,8 Ave & W 52 St,40.76370739,-73.9851615,3226,W 82 St & Central Park West,40.78275,-73.97137,34151,Subscriber,1967,male
342,5/1/2019 0:06,5/1/2019 0:12,3529,Lenox Ave & W 130 St,40.8107922,-73.9430681,3521,Lenox Ave & W 111 St,40.7987859,-73.9523,32382,Subscriber,1995,male
717,5/1/2019 0:06,5/1/2019 0:18,284,Greenwich Ave & 8 Ave,40.73901691,-74.00263761,312,Allen St & Stanton St,40.722055,-73.989111,32556,Subscriber,1990,male
583,5/1/2019 0:06,5/1/2019 0:16,257,Lispenard St & Broadway,40.71939226,-74.00247214,223,W 13 St & 7 Ave,40.73781509,-73.99994661,33247,Subscriber,1943,male
422,5/1/2019 0:06,5/1/2019 0:14,3086,Graham Ave & Conselyea St,40.715143,-73.944507,3095,Graham Ave & Herbert St,40.71929301,-73.94500379,35184,Subscriber,1982,male
664,5/1/2019 0:07,5/1/2019 0:18,477,W 41 St & 8 Ave,40.75640548,-73.9900262,466,W 25 St & 6 Ave,40.74395411,-73.99144871,31050,Subscriber,1960,male
1241,5/1/2019 0:07,5/1/2019 0:28,3092,Berry St & N 8 St,40.7190095,-73.95852515,432,E 7 St & Avenue A,40.72621788,-73.98379855,32111,Customer,1986,male
205,5/1/2019 0:07,5/1/2019 0:11,3159,W 67 St & Broadway,40.77492513,-73.98266566,3360,Amsterdam Ave & W 79 St,40.7829391,-73.9786517,33099,Subscriber,1972,male
93,5/1/2019 0:07,5/1/2019 0:09,3306,10 St & 7 Ave,40.6662078,-73.98199886,3310,14 St & 7 Ave,40.663779,-73.98396846,32029,Subscriber,1981,male
413,5/1/2019 0:07,5/1/2019 0:14,284,Greenwich Ave & 8 Ave,40.73901691,-74.00263761,494,W 26 St & 8 Ave,40.74734825,-73.99723551,30727,Subscriber,1974,male
198,5/1/2019 0:08,5/1/2019 0:11,3637,Fulton St & Waverly Ave,40.68323865,-73.96599591,120,Lexington Ave & Classon Ave,40.68676793,-73.95928168,33402,Subscriber,1984,male
176,5/1/2019 0:08,5/1/2019 0:11,3745,36 Ave & 31 St,40.75651273,-73.92957486,3566,Crescent St & 35 Ave,40.7596276,-73.9321455,20729,Subscriber,1981,male
537,5/1/2019 0:08,5/1/2019 0:17,3255,8 Ave & W 31 St,40.75058535,-73.99468482,448,W 37 St & 10 Ave,40.75660359,-73.9979009,28179,Subscriber,1985,male
1301,5/1/2019 0:08,5/1/2019 0:30,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,385,E 55 St & 2 Ave,40.75797322,-73.96603308,28520,Subscriber,1991,male
1122,5/1/2019 0:08,5/1/2019 0:27,310,State St & Smith St,40.68926942,-73.98912867,3322,12 St & 4 Ave,40.668603,-73.9904394,17229,Customer,1969,unknown
143,5/1/2019 0:08,5/1/2019 0:11,505,6 Ave & W 33 St,40.74901271,-73.98848395,472,E 32 St & Park Ave,40.7457121,-73.98194829,16882,Subscriber,1994,female
229,5/1/2019 0:08,5/1/2019 0:12,526,E 33 St & 5 Ave,40.74765947,-73.98490707,528,2 Ave & E 31 St,40.74290902,-73.97706058,21270,Subscriber,1960,male
1970,5/1/2019 0:09,5/1/2019 0:41,504,1 Ave & E 16 St,40.73221853,-73.98165557,3499,2 Ave & E 122 St,40.8006721,-73.9349,25777,Subscriber,1997,female
705,5/1/2019 0:09,5/1/2019 0:20,3746,6 Ave & Broome St,40.72430832,-74.00473036,301,E 2 St & Avenue B,40.72217444,-73.98368779,28061,Subscriber,1991,male
3581,5/1/2019 0:09,5/1/2019 1:08,539,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,24357,Subscriber,1981,male
1024,5/1/2019 0:09,5/1/2019 0:26,414,Pearl St & Anchorage Pl,40.70281858,-73.98765762,3053,Marcy Ave & Lafayette Ave,40.6900815,-73.947915,18939,Subscriber,1989,female
425,5/1/2019 0:09,5/1/2019 0:16,325,E 19 St & 3 Ave,40.73624527,-73.98473765,3263,Cooper Square & Astor Pl,40.72951496,-73.9907527,21113,Subscriber,1992,male
230,5/1/2019 0:09,5/1/2019 0:13,285,Broadway & E 14 St,40.73454567,-73.99074142,223,W 13 St & 7 Ave,40.73781509,-73.99994661,25187,Subscriber,1986,male
489,5/1/2019 0:09,5/1/2019 0:17,492,W 33 St & 7 Ave,40.75019995,-73.99093085,482,W 15 St & 7 Ave,40.73935542,-73.99931783,19345,Customer,1969,unknown
69,5/1/2019 0:09,5/1/2019 0:11,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,26803,Subscriber,1970,male
450,5/1/2019 0:10,5/1/2019 0:17,3350,W 100 St & Broadway,40.7973721,-73.97041192,3383,Cathedral Pkwy & Broadway,40.804213,-73.96699104,31374,Subscriber,1993,female
1650,5/1/2019 0:10,5/1/2019 0:37,3121,Jackson Ave & 46 Rd,40.74524768,-73.94733276,3526,31 St & 23 Ave,40.7747878,-73.9125551,35337,Subscriber,1988,female
452,5/1/2019 0:10,5/1/2019 0:17,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,365,Fulton St & Grand Ave,40.68223166,-73.9614583,34132,Subscriber,1985,unknown
441,5/1/2019 0:10,5/1/2019 0:17,239,Willoughby St & Fleet St,40.69196566,-73.9813018,313,Washington Ave & Park Ave,40.69610226,-73.96751037,32278,Subscriber,1991,male
826,5/1/2019 0:10,5/1/2019 0:24,539,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,3076,Scholes St & Manhattan Ave,40.70870368,-73.9448625,29880,Subscriber,1990,female
809,5/1/2019 0:10,5/1/2019 0:24,3760,Willoughby Ave & Wyckoff Ave,40.705614,-73.92153,3668,Leonard St & Nassau Ave,40.72395678,-73.94984365,14972,Subscriber,1981,male
535,5/1/2019 0:10,5/1/2019 0:19,3429,Hanson Pl & Ashland Pl,40.68506807,-73.9779076,3324,3 Ave & 14 St,40.6685455,-73.99333264,15828,Customer,1987,male
540,5/1/2019 0:10,5/1/2019 0:19,3494,E 115 St & Lexington Ave,40.797911,-73.9423,3497,Pleasant Ave & E 116 St,40.7949879,-73.9333349,27019,Subscriber,1977,male
842,5/1/2019 0:10,5/1/2019 0:24,391,Clark St & Henry St,40.69760127,-73.99344559,3337,Dwight St & Van Dyke St,40.67363551,-74.01195556,14795,Subscriber,1976,male
989,5/1/2019 0:11,5/1/2019 0:27,3258,W 27 St & 10 Ave,40.75018156,-74.00218427,237,E 11 St & 2 Ave,40.73047309,-73.98672378,32672,Customer,1969,unknown
180,5/1/2019 0:11,5/1/2019 0:14,3078,Broadway & Roebling St,40.70924826,-73.96063149,481,S 3 St & Bedford Ave,40.71260486,-73.96264403,30632,Subscriber,1994,male
1057,5/1/2019 0:11,5/1/2019 0:28,392,Jay St & Tech Pl,40.695065,-73.987167,3394,Columbia St & W 9 St,40.6769993,-74.00647134,18757,Customer,1969,unknown
1653,5/1/2019 0:11,5/1/2019 0:38,412,Forsyth St & Canal St,40.7158155,-73.99422366,3569,Franklin Ave & St Marks Ave,40.6758324,-73.9561677,31573,Subscriber,1974,female
1417,5/1/2019 0:11,5/1/2019 0:34,3154,E 77 St & 3 Ave,40.77314236,-73.95856158,492,W 33 St & 7 Ave,40.75019995,-73.99093085,14876,Subscriber,1985,male
622,5/1/2019 0:11,5/1/2019 0:21,223,W 13 St & 7 Ave,40.73781509,-73.99994661,439,E 4 St & 2 Ave,40.7262807,-73.98978041,19068,Subscriber,1991,male
776,5/1/2019 0:11,5/1/2019 0:24,3591,21 St & 31 Dr,40.7659,-73.930819,3612,30 Ave & 21 St,40.7703743,-73.9286078,34039,Subscriber,1998,male
