tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
676,2/1/19 12:10 AM,2/1/19 12:22 AM,498,Broadway & W 32 St,40.74854862,-73.98808416,3244,University Pl & E 8 St,40.73143724,-73.99490342,25886,Subscriber,1941,male
639,2/1/19 12:11 AM,2/1/19 12:21 AM,128,MacDougal St & Prince St,40.72710258,-74.00297088,308,St James Pl & Oliver St,40.71307916,-73.99851193,16714,Subscriber,1984,male
909,2/1/19 12:11 AM,2/1/19 12:26 AM,3459,E 53 St & 3 Ave,40.75763228,-73.96930575,492,W 33 St & 7 Ave,40.75019995,-73.99093085,27141,Subscriber,1964,male
312,2/1/19 12:12 AM,2/1/19 12:17 AM,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,478,11 Ave & W 41 St,40.76030096,-73.99884222,19278,Subscriber,1984,male
201,2/1/19 12:12 AM,2/1/19 12:16 AM,432,E 7 St & Avenue A,40.72621788,-73.98379855,394,E 9 St & Avenue C,40.72521311,-73.97768752,34930,Subscriber,1977,male
375,2/1/19 12:12 AM,2/1/19 12:18 AM,530,11 Ave & W 59 St,40.77149671,-73.99046034,469,Broadway & W 53 St,40.76344058,-73.98268129,29391,Subscriber,1991,male
812,2/1/19 12:12 AM,2/1/19 12:26 AM,480,W 53 St & 10 Ave,40.76669671,-73.99061728,528,2 Ave & E 31 St,40.74290902,-73.97706058,35767,Subscriber,1960,male
1203,2/1/19 12:12 AM,2/1/19 12:33 AM,3255,8 Ave & W 31 St,40.75058535,-73.99468482,442,W 27 St & 7 Ave,40.746647,-73.993915,30235,Customer,1969,unknown
617,2/1/19 12:13 AM,2/1/19 12:23 AM,462,W 22 St & 10 Ave,40.74691959,-74.00451887,3709,W 15 St & 6 Ave,40.73804614,-73.99642959,29373,Subscriber,1992,male
204,2/1/19 12:13 AM,2/1/19 12:16 AM,478,11 Ave & W 41 St,40.76030096,-73.99884222,529,W 42 St & 8 Ave,40.7575699,-73.99098507,28642,Subscriber,1979,male
266,2/1/19 12:13 AM,2/1/19 12:18 AM,3355,E 66 St & Madison Ave,40.76800889,-73.96845281,3131,E 68 St & 3 Ave,40.7671284,-73.96224618,28869,Subscriber,1961,male
1789,2/1/19 12:13 AM,2/1/19 12:43 AM,237,E 11 St & 2 Ave,40.73047309,-73.98672378,237,E 11 St & 2 Ave,40.73047309,-73.98672378,33143,Subscriber,1975,male
1260,2/1/19 12:13 AM,2/1/19 12:34 AM,462,W 22 St & 10 Ave,40.74691959,-74.00451887,450,W 49 St & 8 Ave,40.76227205,-73.98788205,26527,Customer,1987,male
820,2/1/19 12:14 AM,2/1/19 12:27 AM,358,Christopher St & Greenwich St,40.73291553,-74.00711384,355,Bayard St & Baxter St,40.71602118,-73.99974372,30994,Subscriber,1987,female
533,2/1/19 12:14 AM,2/1/19 12:23 AM,455,1 Ave & E 44 St,40.75001986,-73.96905301,545,E 23 St & 1 Ave,40.736502,-73.97809472,31932,Subscriber,1994,male
496,2/1/19 12:14 AM,2/1/19 12:22 AM,237,E 11 St & 2 Ave,40.73047309,-73.98672378,3687,E 33 St & 1 Ave,40.74322681,-73.97449784,35206,Subscriber,1994,male
899,2/1/19 12:14 AM,2/1/19 12:29 AM,3349,Grand Army Plaza & Plaza St West,40.6729679,-73.97087984,3604,Rogers Ave & Sterling St,40.6630619,-73.9538746,28026,Subscriber,1965,male
622,2/1/19 12:14 AM,2/1/19 12:25 AM,146,Hudson St & Reade St,40.71625008,-74.0091059,363,West Thames St,40.70834698,-74.01713445,32331,Subscriber,1966,male
447,2/1/19 12:14 AM,2/1/19 12:22 AM,237,E 11 St & 2 Ave,40.73047309,-73.98672378,3687,E 33 St & 1 Ave,40.74322681,-73.97449784,30190,Subscriber,1994,male
175,2/1/19 12:14 AM,2/1/19 12:17 AM,317,E 6 St & Avenue B,40.72453734,-73.98185424,3711,E 13 St & Avenue A,40.72966729,-73.98067966,35633,Subscriber,1966,male
559,2/1/19 12:15 AM,2/1/19 12:24 AM,478,11 Ave & W 41 St,40.76030096,-73.99884222,519,Pershing Square North,40.751873,-73.977706,31667,Subscriber,1977,male
351,2/1/19 12:15 AM,2/1/19 12:21 AM,302,Avenue D & E 3 St,40.72082834,-73.97793172,311,Norfolk St & Broome St,40.7172274,-73.98802084,20314,Subscriber,1986,female
832,2/1/19 12:15 AM,2/1/19 12:29 AM,3339,Berkeley Pl & 6 Ave,40.6765304,-73.97846879,3048,Putnam Ave & Nostrand Ave,40.68402,-73.94977,28295,Subscriber,1976,male
461,2/1/19 12:16 AM,2/1/19 12:24 AM,3172,W 74 St & Columbus Ave,40.7785669,-73.97754961,3285,W 87 St & Amsterdam Ave,40.78839,-73.9747,35643,Subscriber,1989,male
157,2/1/19 12:16 AM,2/1/19 12:18 AM,334,W 20 St & 7 Ave,40.74238787,-73.99726235,482,W 15 St & 7 Ave,40.73935542,-73.99931783,35223,Subscriber,1984,male
255,2/1/19 12:16 AM,2/1/19 12:21 AM,257,Lispenard St & Broadway,40.71939226,-74.00247214,79,Franklin St & W Broadway,40.71911552,-74.00666661,34259,Subscriber,1990,male
466,2/1/19 12:17 AM,2/1/19 12:25 AM,472,E 32 St & Park Ave,40.7457121,-73.98194829,518,E 39 St & 2 Ave,40.74780373,-73.9734419,25489,Subscriber,1964,male
388,2/1/19 12:17 AM,2/1/19 12:24 AM,325,E 19 St & 3 Ave,40.73624527,-73.98473765,3658,W 18 St & 9 Ave,40.74353373,-74.00367558,35777,Subscriber,1972,male
376,2/1/19 12:21 AM,2/1/19 12:27 AM,3656,E 2 St & Avenue A,40.72307749,-73.98583621,439,E 4 St & 2 Ave,40.7262807,-73.98978041,33923,Subscriber,1987,female
296,2/1/19 12:22 AM,2/1/19 12:27 AM,3418,Plaza St West & Flatbush Ave,40.6750207,-73.97111473,3354,3 St & Prospect Park West,40.668132,-73.97363831,15537,Subscriber,1979,male
328,2/1/19 12:23 AM,2/1/19 12:28 AM,307,Canal St & Rutgers St,40.71427487,-73.98990025,82,St James Pl & Pearl St,40.71117416,-74.00016545,29814,Subscriber,1963,male
608,2/1/19 12:24 AM,2/1/19 12:34 AM,3285,W 87 St & Amsterdam Ave,40.78839,-73.9747,3552,W 113 St & Broadway,40.805973,-73.964928,34798,Subscriber,1989,male
112,2/1/19 12:24 AM,2/1/19 12:26 AM,146,Hudson St & Reade St,40.71625008,-74.0091059,320,Leonard St & Church St,40.717571,-74.005549,35123,Subscriber,1985,male
356,2/1/19 12:25 AM,2/1/19 12:31 AM,3078,Broadway & Roebling St,40.70924826,-73.96063149,282,Kent Ave & S 11 St,40.70764494,-73.96841526,18890,Subscriber,1985,female
208,2/1/19 12:25 AM,2/1/19 12:28 AM,3134,3 Ave & E 62 St,40.76312584,-73.96526895,3152,3 Ave & E 71 St,40.76873687,-73.96119945,30407,Subscriber,1989,male
195,2/1/19 12:26 AM,2/1/19 12:29 AM,285,Broadway & E 14 St,40.73454567,-73.99074142,223,W 13 St & 7 Ave,40.73781509,-73.99994661,35615,Subscriber,1992,male
162,2/1/19 12:27 AM,2/1/19 12:30 AM,296,Division St & Bowery,40.71413089,-73.9970468,295,Pike St & E Broadway,40.71406667,-73.99293911,21228,Subscriber,1992,female
144,2/1/19 12:28 AM,2/1/19 12:30 AM,3663,Sterling Pl & 7 Ave,40.67716489,-73.97382796,3361,Carroll St & 6 Ave,40.6740886,-73.9787282,35706,Subscriber,1991,male
411,2/1/19 12:28 AM,2/1/19 12:35 AM,3615,44 Dr & 21 St,40.748,-73.9460927,3726,Center Blvd & 51 Ave,40.74336608,-73.95960689,21677,Subscriber,1981,male
274,2/1/19 12:28 AM,2/1/19 12:33 AM,456,E 53 St & Madison Ave,40.7597108,-73.97402311,469,Broadway & W 53 St,40.76344058,-73.98268129,32713,Subscriber,1994,male
378,2/1/19 12:30 AM,2/1/19 12:37 AM,3580,St Johns Pl & Washington Ave,40.6737236,-73.9631611,3631,Crown St & Bedford Ave,40.666563,-73.956741,35222,Customer,1983,male
644,2/1/19 12:31 AM,2/1/19 12:41 AM,3701,Cliff St & Fulton St,40.70831794,-74.00504082,3701,Cliff St & Fulton St,40.70831794,-74.00504082,35650,Subscriber,1980,male
689,2/1/19 12:31 AM,2/1/19 12:43 AM,3660,W 16 St & 8 Ave,40.74102151,-74.00138497,251,Mott St & Prince St,40.72317958,-73.99480012,26417,Subscriber,1980,male
632,2/1/19 12:32 AM,2/1/19 12:42 AM,3435,Grand St & Elizabeth St,40.718822,-73.99596,2003,1 Ave & E 18 St,40.73381219,-73.98054421,34868,Subscriber,1983,male
258,2/1/19 12:33 AM,2/1/19 12:37 AM,439,E 4 St & 2 Ave,40.7262807,-73.98978041,3656,E 2 St & Avenue A,40.72307749,-73.98583621,34279,Subscriber,1987,female
196,2/1/19 12:34 AM,2/1/19 12:38 AM,484,W 44 St & 5 Ave,40.75500254,-73.98014437,465,Broadway & W 41 St,40.75513557,-73.98658032,18521,Subscriber,1971,male
322,2/1/19 12:36 AM,2/1/19 12:41 AM,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,422,W 59 St & 10 Ave,40.770513,-73.988038,18452,Subscriber,1992,male
450,2/1/19 12:36 AM,2/1/19 12:43 AM,3641,Broadway & W 25 St,40.74286877,-73.98918629,3263,Cooper Square & Astor Pl,40.72951496,-73.9907527,19600,Subscriber,1988,female
259,2/1/19 12:38 AM,2/1/19 12:42 AM,3147,E 85 St & 3 Ave,40.77801203,-73.95407149,3135,E 75 St & 3 Ave,40.77112927,-73.95772297,25153,Subscriber,1980,male
1077,2/1/19 12:38 AM,2/1/19 12:56 AM,325,E 19 St & 3 Ave,40.73624527,-73.98473765,523,W 38 St & 8 Ave,40.75466591,-73.99138152,29704,Subscriber,1961,male
526,2/1/19 12:39 AM,2/1/19 12:47 AM,3168,Central Park West & W 85 St,40.78472675,-73.96961715,3147,E 85 St & 3 Ave,40.77801203,-73.95407149,35253,Subscriber,1969,male
179,2/1/19 12:39 AM,2/1/19 12:42 AM,500,Broadway & W 51 St,40.76228826,-73.98336183,450,W 49 St & 8 Ave,40.76227205,-73.98788205,16830,Subscriber,1984,male
1080,2/1/19 12:39 AM,2/1/19 12:57 AM,484,W 44 St & 5 Ave,40.75500254,-73.98014437,266,Avenue D & E 8 St,40.72368361,-73.97574813,16047,Subscriber,1969,unknown
567,2/1/19 12:40 AM,2/1/19 12:49 AM,528,2 Ave & E 31 St,40.74290902,-73.97706058,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,35767,Subscriber,1994,male
493,2/1/19 12:40 AM,2/1/19 12:48 AM,432,E 7 St & Avenue A,40.72621788,-73.98379855,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,30286,Subscriber,1960,male
1749,2/1/19 12:40 AM,2/1/19 1:10 AM,504,1 Ave & E 16 St,40.73221853,-73.98165557,3453,Devoe St & Lorimer St,40.71335226,-73.94910336,35584,Subscriber,1965,female
223,2/1/19 12:42 AM,2/1/19 12:45 AM,3552,W 113 St & Broadway,40.805973,-73.964928,3547,Broadway & Moylan Pl,40.8143256,-73.9590255,34798,Subscriber,1989,male
281,2/1/19 12:42 AM,2/1/19 12:46 AM,3502,Lexington Ave & E 111 St,40.7954121,-73.9441232,3497,Pleasant Ave & E 116 St,40.7949879,-73.9333349,20614,Subscriber,1977,male
527,2/1/19 12:42 AM,2/1/19 12:51 AM,323,Lawrence St & Willoughby St,40.69236178,-73.98631746,244,Willoughby Ave & Hall St,40.69196035,-73.96536851,33889,Customer,1984,unknown
1016,2/1/19 12:44 AM,2/1/19 1:01 AM,3400,E 110 St & Madison Ave,40.7961535,-73.94782145,3518,Lenox Ave & W 126 St,40.808442,-73.9452087,34673,Subscriber,1989,male
203,2/1/19 12:44 AM,2/1/19 12:48 AM,394,E 9 St & Avenue C,40.72521311,-73.97768752,3711,E 13 St & Avenue A,40.72966729,-73.98067966,35672,Subscriber,1977,male
144,2/1/19 12:45 AM,2/1/19 12:48 AM,268,Howard St & Centre St,40.71910537,-73.99973337,268,Howard St & Centre St,40.71910537,-73.99973337,30966,Subscriber,1991,male
389,2/1/19 12:47 AM,2/1/19 12:54 AM,228,E 48 St & 3 Ave,40.7546011,-73.97187886,3687,E 33 St & 1 Ave,40.74322681,-73.97449784,30000,Subscriber,1993,male
