tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
381,11/1/2019 0:03,11/1/2019 0:09,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,127,Barrow St & Hudson St,40.73172428,-74.00674436,29188,Subscriber,1999,male
1570,11/1/2019 0:03,11/1/2019 0:29,3857,Engert Ave & McGuinness Blvd,40.72158,-73.94546,3648,Flushing Ave & Vanderbilt Ave,40.69795032,-73.9707756,34911,Subscriber,1991,female
306,11/1/2019 0:03,11/1/2019 0:08,533,Broadway & W 38 St,40.75299641,-73.98721619,3255,8 Ave & W 31 St,40.75058535,-73.99468482,27454,Subscriber,1974,male
328,11/1/2019 0:03,11/1/2019 0:09,459,W 20 St & 11 Ave,40.746745,-74.007756,405,Washington St & Gansevoort St,40.739323,-74.008119,40199,Subscriber,1985,male
882,11/1/2019 0:03,11/1/2019 0:18,3686,Gansevoort St & Hudson St,40.7394482,-74.00507033,376,John St & William St,40.70862144,-74.00722156,32907,Subscriber,1996,male
1636,11/1/2019 0:03,11/1/2019 0:30,3165,Central Park West & W 72 St,40.77579377,-73.97620574,173,Broadway & W 49 St,40.76068327,-73.98452729,14728,Customer,1995,female
1510,11/1/2019 0:03,11/1/2019 0:28,532,S 5 Pl & S 5 St,40.710451,-73.960876,461,E 20 St & 2 Ave,40.73587678,-73.98205027,29865,Subscriber,1988,female
182,11/1/2019 0:03,11/1/2019 0:07,3584,Eastern Pkwy & Franklin Ave,40.6707767,-73.9576801,3562,Classon Ave & St Marks Ave,40.6765198,-73.9596082,25442,Subscriber,1990,female
2697,11/1/2019 0:04,11/1/2019 0:49,3379,E 103 St & Lexington Ave,40.7903051,-73.94755757,392,Jay St & Tech Pl,40.695065,-73.987167,25705,Subscriber,1981,male
1673,11/1/2019 0:04,11/1/2019 0:31,238,Bank St & Washington St,40.7361967,-74.00859207,284,Greenwich Ave & 8 Ave,40.73901691,-74.00263761,32358,Subscriber,1989,male
1605,11/1/2019 0:04,11/1/2019 0:30,3165,Central Park West & W 72 St,40.77579377,-73.97620574,173,Broadway & W 49 St,40.76068327,-73.98452729,19430,Customer,1997,male
226,11/1/2019 0:04,11/1/2019 0:08,434,9 Ave & W 18 St,40.74317449,-74.00366443,405,Washington St & Gansevoort St,40.739323,-74.008119,31476,Subscriber,1968,male
481,11/1/2019 0:04,11/1/2019 0:12,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,435,W 21 St & 6 Ave,40.74173969,-73.99415556,33902,Subscriber,1989,female
1174,11/1/2019 0:04,11/1/2019 0:24,3165,Central Park West & W 72 St,40.77579377,-73.97620574,442,W 27 St & 7 Ave,40.746647,-73.993915,41662,Customer,1969,unknown
1569,11/1/2019 0:04,11/1/2019 0:30,3165,Central Park West & W 72 St,40.77579377,-73.97620574,173,Broadway & W 49 St,40.76068327,-73.98452729,28612,Customer,1994,female
768,11/1/2019 0:05,11/1/2019 0:17,3733,Avenue C & E 18 St,40.730563,-73.973984,358,Christopher St & Greenwich St,40.73291553,-74.00711384,29863,Customer,1989,male
1155,11/1/2019 0:05,11/1/2019 0:24,3463,E 16 St & Irving Pl,40.73536706,-73.98797393,445,E 10 St & Avenue A,40.72740794,-73.98142006,34155,Subscriber,1978,male
313,11/1/2019 0:05,11/1/2019 0:10,3414,Bergen St & Flatbush Ave,40.68094472,-73.97567332,3574,Prospect Pl & Underhill Ave,40.6769694,-73.96579,27242,Subscriber,1986,male
107,11/1/2019 0:05,11/1/2019 0:07,311,Norfolk St & Broome St,40.7172274,-73.98802084,307,Canal St & Rutgers St,40.71427487,-73.98990025,27350,Subscriber,1993,male
136,11/1/2019 0:05,11/1/2019 0:07,434,9 Ave & W 18 St,40.74317449,-74.00366443,470,W 20 St & 8 Ave,40.74345335,-74.00004031,18954,Subscriber,1985,male
269,11/1/2019 0:05,11/1/2019 0:09,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,3812,University Pl & E 14 St,40.734814,-73.992085,38544,Subscriber,1993,male
570,11/1/2019 0:05,11/1/2019 0:15,128,MacDougal St & Prince St,40.72710258,-74.00297088,403,E 2 St & 2 Ave,40.72502876,-73.99069656,24847,Subscriber,1998,male
247,11/1/2019 0:05,11/1/2019 0:09,494,W 26 St & 8 Ave,40.74734825,-73.99723551,334,W 20 St & 7 Ave,40.74238787,-73.99726235,18432,Subscriber,1992,male
676,11/1/2019 0:05,11/1/2019 0:17,3064,Myrtle Ave & Lewis Ave,40.69681963,-73.93756926,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,41249,Customer,1995,male
2614,11/1/2019 0:05,11/1/2019 0:49,3500,E 115 St & Madison Ave,40.7989445,-73.944846,3367,5 Ave & E 103 St,40.7922553,-73.95249933,19033,Subscriber,1996,male
1711,11/1/2019 0:06,11/1/2019 0:34,458,11 Ave & W 27 St,40.751396,-74.005226,439,E 4 St & 2 Ave,40.7262807,-73.98978041,28788,Subscriber,1998,male
184,11/1/2019 0:06,11/1/2019 0:09,3382,Carroll St & Smith St,40.680611,-73.99475825,3407,Union St & Nevins St,40.679098,-73.98765475,39617,Subscriber,1981,female
561,11/1/2019 0:06,11/1/2019 0:15,3345,Madison Ave & E 99 St,40.78948542,-73.95242929,3318,2 Ave & E 96 St,40.7839636,-73.9471673,39844,Subscriber,1988,male
1082,11/1/2019 0:06,11/1/2019 0:24,285,Broadway & E 14 St,40.73454567,-73.99074142,295,Pike St & E Broadway,40.71406667,-73.99293911,41183,Subscriber,1999,male
1696,11/1/2019 0:06,11/1/2019 0:34,458,11 Ave & W 27 St,40.751396,-74.005226,439,E 4 St & 2 Ave,40.7262807,-73.98978041,16399,Customer,1998,male
799,11/1/2019 0:06,11/1/2019 0:19,445,E 10 St & Avenue A,40.72740794,-73.98142006,442,W 27 St & 7 Ave,40.746647,-73.993915,32909,Subscriber,1991,male
799,11/1/2019 0:06,11/1/2019 0:19,2022,E 60 St & York Ave,40.759107,-73.959223,3154,E 77 St & 3 Ave,40.77314236,-73.95856158,39603,Subscriber,1957,male
1237,11/1/2019 0:06,11/1/2019 0:27,315,South St & Gouverneur Ln,40.70355377,-74.00670227,3674,Jay St & York St,40.70140317,-73.9867267,30540,Subscriber,1996,male
350,11/1/2019 0:06,11/1/2019 0:12,3286,E 89 St & 3 Ave,40.7806284,-73.9521667,3286,E 89 St & 3 Ave,40.7806284,-73.9521667,31672,Subscriber,1977,male
829,11/1/2019 0:06,11/1/2019 0:20,468,Broadway & W 56 St,40.7652654,-73.98192338,513,W 56 St & 10 Ave,40.768254,-73.988639,40364,Subscriber,1993,male
350,11/1/2019 0:06,11/1/2019 0:12,229,Great Jones St,40.72743423,-73.99379025,3463,E 16 St & Irving Pl,40.73536706,-73.98797393,40959,Subscriber,1991,male
1491,11/1/2019 0:06,11/1/2019 0:31,311,Norfolk St & Broome St,40.7172274,-73.98802084,313,Washington Ave & Park Ave,40.69610226,-73.96751037,28985,Subscriber,1984,male
262,11/1/2019 0:06,11/1/2019 0:11,503,E 20 St & Park Ave,40.73827428,-73.98751968,545,E 23 St & 1 Ave,40.736502,-73.97809472,39978,Subscriber,1990,male
149,11/1/2019 0:06,11/1/2019 0:09,249,Harrison St & Hudson St,40.71870987,-74.0090009,426,West St & Chambers St,40.71754834,-74.01322069,35076,Subscriber,1994,male
241,11/1/2019 0:07,11/1/2019 0:11,3452,Bayard St & Leonard St,40.71915572,-73.94885391,3857,Engert Ave & McGuinness Blvd,40.72158,-73.94546,39711,Subscriber,1979,female
2032,11/1/2019 0:07,11/1/2019 0:41,247,Perry St & Bleecker St,40.73535398,-74.00483091,312,Allen St & Stanton St,40.722055,-73.989111,21347,Subscriber,1992,male
128,11/1/2019 0:07,11/1/2019 0:09,249,Harrison St & Hudson St,40.71870987,-74.0090009,426,West St & Chambers St,40.71754834,-74.01322069,27957,Subscriber,1994,male
102,11/1/2019 0:07,11/1/2019 0:09,249,Harrison St & Hudson St,40.71870987,-74.0090009,426,West St & Chambers St,40.71754834,-74.01322069,39719,Subscriber,1993,male
492,11/1/2019 0:07,11/1/2019 0:15,150,E 2 St & Avenue C,40.7208736,-73.98085795,401,Allen St & Rivington St,40.72019576,-73.98997825,32117,Subscriber,1889,female
647,11/1/2019 0:07,11/1/2019 0:18,3041,Kingston Ave & Herkimer St,40.67890679,-73.94142771,3064,Myrtle Ave & Lewis Ave,40.69681963,-73.93756926,27000,Customer,1969,unknown
249,11/1/2019 0:07,11/1/2019 0:12,3615,44 Dr & 21 St,40.748,-73.9460927,3129,Queens Plaza North & Crescent St,40.75110165,-73.94073717,41188,Subscriber,1974,male
693,11/1/2019 0:08,11/1/2019 0:19,3041,Kingston Ave & Herkimer St,40.67890679,-73.94142771,3064,Myrtle Ave & Lewis Ave,40.69681963,-73.93756926,34940,Customer,1969,unknown
304,11/1/2019 0:08,11/1/2019 0:13,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,478,11 Ave & W 41 St,40.76030096,-73.99884222,40507,Subscriber,1960,male
395,11/1/2019 0:08,11/1/2019 0:14,518,E 39 St & 2 Ave,40.74780373,-73.9734419,2012,E 27 St & 1 Ave,40.739445,-73.976806,19818,Subscriber,2000,female
805,11/1/2019 0:08,11/1/2019 0:21,237,E 11 St & 2 Ave,40.73047309,-73.98672378,128,MacDougal St & Prince St,40.72710258,-74.00297088,41596,Subscriber,1994,male
253,11/1/2019 0:08,11/1/2019 0:12,3096,Union Ave & N 12 St,40.71924,-73.95242,3110,Meserole Ave & Manhattan Ave,40.72708584,-73.95299117,17236,Subscriber,1992,male
978,11/1/2019 0:08,11/1/2019 0:24,3686,Gansevoort St & Hudson St,40.7394482,-74.00507033,3707,Lexington Ave & E 26 St,40.741459,-73.983293,20159,Subscriber,1987,female
1345,11/1/2019 0:08,11/1/2019 0:31,3165,Central Park West & W 72 St,40.77579377,-73.97620574,173,Broadway & W 49 St,40.76068327,-73.98452729,30615,Customer,1999,male
1351,11/1/2019 0:08,11/1/2019 0:31,195,Liberty St & Broadway,40.70905623,-74.01043382,415,Pearl St & Hanover Square,40.7047177,-74.00926027,39935,Subscriber,1975,male
245,11/1/2019 0:08,11/1/2019 0:12,3737,Stanton St & Norfolk St,40.720747,-73.986274,439,E 4 St & 2 Ave,40.7262807,-73.98978041,39745,Subscriber,1992,male
955,11/1/2019 0:08,11/1/2019 0:24,3686,Gansevoort St & Hudson St,40.7394482,-74.00507033,3707,Lexington Ave & E 26 St,40.741459,-73.983293,20579,Subscriber,1986,male
1350,11/1/2019 0:08,11/1/2019 0:31,3165,Central Park West & W 72 St,40.77579377,-73.97620574,173,Broadway & W 49 St,40.76068327,-73.98452729,17469,Customer,1991,male
475,11/1/2019 0:08,11/1/2019 0:16,3087,Metropolitan Ave & Meeker Ave,40.71413311,-73.95234386,3110,Meserole Ave & Manhattan Ave,40.72708584,-73.95299117,41013,Subscriber,1988,male
176,11/1/2019 0:09,11/1/2019 0:12,3076,Scholes St & Manhattan Ave,40.70870368,-73.9448625,3077,Stagg St & Union Ave,40.70877084,-73.95095259,28999,Subscriber,1993,male
1446,11/1/2019 0:09,11/1/2019 0:33,479,9 Ave & W 45 St,40.76019252,-73.9912551,3154,E 77 St & 3 Ave,40.77314236,-73.95856158,35594,Subscriber,1995,female
316,11/1/2019 0:09,11/1/2019 0:14,3347,Van Brunt St & Wolcott St,40.6773429,-74.01275056,3422,Columbia St & Degraw St,40.6859296,-74.00242364,38346,Subscriber,1995,male
332,11/1/2019 0:09,11/1/2019 0:15,447,8 Ave & W 52 St,40.76370739,-73.9851615,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,39187,Subscriber,1989,male
3010,11/1/2019 0:09,11/1/2019 0:59,3767,Powers St & Olive St,40.71323,-73.93894,3768,Waterbury St & Stagg St,40.71019,-73.93734,38943,Subscriber,1993,male
239,11/1/2019 0:09,11/1/2019 0:13,3132,E 59 St & Madison Ave,40.76350532,-73.97109243,3132,E 59 St & Madison Ave,40.76350532,-73.97109243,38881,Customer,1994,male
861,11/1/2019 0:09,11/1/2019 0:24,3161,W 76 St & Columbus Ave,40.78018397,-73.97728533,3259,9 Ave & W 28 St,40.74937024,-73.99923384,32232,Subscriber,1987,male
676,11/1/2019 0:10,11/1/2019 0:21,494,W 26 St & 8 Ave,40.74734825,-73.99723551,507,E 25 St & 2 Ave,40.73912601,-73.97973776,21058,Subscriber,1984,male
175,11/1/2019 0:10,11/1/2019 0:13,3179,Park Ave & Marcus Garvey Blvd,40.698617,-73.941342,3066,Tompkins Ave & Hopkins St,40.69957608,-73.94708417,20831,Subscriber,1988,male
520,11/1/2019 0:10,11/1/2019 0:19,3615,44 Dr & 21 St,40.748,-73.9460927,3566,Crescent St & 35 Ave,40.7596276,-73.9321455,32828,Subscriber,1977,male
489,11/1/2019 0:10,11/1/2019 0:18,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,3737,Stanton St & Norfolk St,40.720747,-73.986274,28395,Subscriber,1991,male
