tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
268,1/1/19 12:37 AM,1/1/19 12:42 AM,439,E 4 St & 2 Ave,40.7262807,-73.98978041,150,E 2 St & Avenue C,40.7208736,-73.98085795,20727,Subscriber,1980,male
604,1/1/19 12:38 AM,1/1/19 12:48 AM,435,W 21 St & 6 Ave,40.74173969,-73.99415556,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,30275,Subscriber,1955,male
714,1/1/19 12:39 AM,1/1/19 12:51 AM,355,Bayard St & Baxter St,40.71602118,-73.99974372,415,Pearl St & Hanover Square,40.7047177,-74.00926027,26778,Subscriber,1995,female
711,1/1/19 12:39 AM,1/1/19 12:51 AM,355,Bayard St & Baxter St,40.71602118,-73.99974372,415,Pearl St & Hanover Square,40.7047177,-74.00926027,35109,Subscriber,1994,male
537,1/1/19 12:39 AM,1/1/19 12:48 AM,402,Broadway & E 22 St,40.7403432,-73.98955109,3244,University Pl & E 8 St,40.73143724,-73.99490342,33306,Subscriber,1949,male
538,1/1/19 12:40 AM,1/1/19 12:49 AM,3016,Kent Ave & N 7 St,40.72036775,-73.96165073,3081,Graham Ave & Grand St,40.711863,-73.944024,30884,Subscriber,1986,male
734,1/1/19 12:40 AM,1/1/19 12:52 AM,305,E 58 St & 3 Ave,40.76095756,-73.96724467,499,Broadway & W 60 St,40.76915505,-73.98191841,35076,Subscriber,1962,male
341,1/1/19 12:41 AM,1/1/19 12:47 AM,3398,Smith St & 9 St,40.6746957,-73.99785768,3340,Wolcott St & Dwight St,40.6753274,-74.0100698,28907,Customer,1982,male
254,1/1/19 12:41 AM,1/1/19 12:45 AM,402,Broadway & E 22 St,40.7403432,-73.98955109,435,W 21 St & 6 Ave,40.74173969,-73.99415556,31657,Subscriber,1996,female
652,1/1/19 12:41 AM,1/1/19 12:52 AM,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,445,E 10 St & Avenue A,40.72740794,-73.98142006,35366,Subscriber,1950,male
2919,1/1/19 12:42 AM,1/1/19 1:30 AM,3285,W 87 St & Amsterdam Ave,40.78839,-73.9747,3162,W 78 St & Broadway,40.78339981,-73.98093133,18737,Subscriber,1972,male
740,1/1/19 12:42 AM,1/1/19 12:54 AM,524,W 43 St & 6 Ave,40.75527307,-73.98316936,526,E 33 St & 5 Ave,40.74765947,-73.98490707,34089,Subscriber,1975,male
572,1/1/19 12:42 AM,1/1/19 12:52 AM,2003,1 Ave & E 18 St,40.73381219,-73.98054421,401,Allen St & Rivington St,40.72019576,-73.98997825,20635,Subscriber,1989,male
792,1/1/19 12:43 AM,1/1/19 12:56 AM,466,W 25 St & 6 Ave,40.74395411,-73.99144871,447,8 Ave & W 52 St,40.76370739,-73.9851615,27917,Subscriber,1989,male
177,1/1/19 12:43 AM,1/1/19 12:46 AM,3538,W 110 St & Amsterdam Ave,40.802692,-73.96295,3357,W 106 St & Amsterdam Ave,40.8008363,-73.96644925,29809,Subscriber,1972,female
1437,1/1/19 12:43 AM,1/1/19 1:07 AM,3140,1 Ave & E 78 St,40.77140426,-73.9535166,3553,Frederick Douglass Blvd & W 112 St,40.801694,-73.957145,32496,Customer,1981,female
534,1/1/19 12:43 AM,1/1/19 12:52 AM,325,E 19 St & 3 Ave,40.73624527,-73.98473765,410,Suffolk St & Stanton St,40.72066442,-73.98517977,15145,Subscriber,1973,male
957,1/1/19 12:43 AM,1/1/19 12:59 AM,447,8 Ave & W 52 St,40.76370739,-73.9851615,3153,E 71 St & 2 Ave,40.76817547,-73.95910263,17203,Subscriber,1989,female
772,1/1/19 12:44 AM,1/1/19 12:57 AM,120,Lexington Ave & Classon Ave,40.68676793,-73.95928168,3571,Bedford Ave & Bergen St,40.676368,-73.952918,18418,Subscriber,1992,male
1285,1/1/19 12:45 AM,1/1/19 1:06 AM,387,Centre St & Chambers St,40.71273266,-74.0046073,439,E 4 St & 2 Ave,40.7262807,-73.98978041,34097,Subscriber,1954,female
665,1/1/19 12:45 AM,1/1/19 12:56 AM,377,6 Ave & Canal St,40.72243797,-74.00566443,311,Norfolk St & Broome St,40.7172274,-73.98802084,31245,Subscriber,1987,male
100,1/1/19 12:45 AM,1/1/19 12:47 AM,3286,E 89 St & 3 Ave,40.7806284,-73.9521667,3305,E 91 St & 2 Ave,40.7811223,-73.94965589,27766,Subscriber,1999,male
659,1/1/19 12:45 AM,1/1/19 12:56 AM,3141,1 Ave & E 68 St,40.76500525,-73.95818491,461,E 20 St & 2 Ave,40.73587678,-73.98205027,35789,Subscriber,1985,male
1084,1/1/19 12:46 AM,1/1/19 1:04 AM,3259,9 Ave & W 28 St,40.74937024,-73.99923384,285,Broadway & E 14 St,40.73454567,-73.99074142,14656,Subscriber,1973,male
2932,1/1/19 12:46 AM,1/1/19 1:35 AM,435,W 21 St & 6 Ave,40.74173969,-73.99415556,3427,Lafayette St & Jersey St,40.72430527,-73.99600983,34861,Subscriber,1996,female
330,1/1/19 12:46 AM,1/1/19 12:51 AM,3137,5 Ave & E 73 St,40.77282817,-73.96685276,3372,E 74 St & 1 Ave,40.7689738,-73.95482273,31501,Subscriber,1992,female
1091,1/1/19 12:47 AM,1/1/19 1:05 AM,2010,Grand St & Greene St,40.72165481,-74.00234737,3664,North Moore St & Greenwich St,40.72019521,-74.01030064,30567,Customer,1982,male
282,1/1/19 12:47 AM,1/1/19 12:52 AM,504,1 Ave & E 16 St,40.73221853,-73.98165557,487,E 20 St & FDR Drive,40.73314259,-73.97573881,17370,Subscriber,1990,male
199,1/1/19 12:48 AM,1/1/19 12:51 AM,3383,Cathedral Pkwy & Broadway,40.804213,-73.96699104,3553,Frederick Douglass Blvd & W 112 St,40.801694,-73.957145,15431,Subscriber,1968,female
274,1/1/19 12:48 AM,1/1/19 12:52 AM,504,1 Ave & E 16 St,40.73221853,-73.98165557,487,E 20 St & FDR Drive,40.73314259,-73.97573881,16002,Subscriber,1983,male
594,1/1/19 12:48 AM,1/1/19 12:58 AM,495,W 47 St & 10 Ave,40.76269882,-73.99301222,458,11 Ave & W 27 St,40.751396,-74.005226,25863,Subscriber,1965,male
297,1/1/19 12:48 AM,1/1/19 12:53 AM,3164,Columbus Ave & W 72 St,40.7770575,-73.97898475,3170,W 84 St & Columbus Ave,40.78499979,-73.97283406,32636,Subscriber,1994,male
468,1/1/19 12:49 AM,1/1/19 12:56 AM,195,Liberty St & Broadway,40.70905623,-74.01043382,195,Liberty St & Broadway,40.70905623,-74.01043382,20120,Subscriber,1980,male
293,1/1/19 12:49 AM,1/1/19 12:54 AM,3335,Union St & 4 Ave,40.6772744,-73.98282002,3322,12 St & 4 Ave,40.668603,-73.9904394,20101,Subscriber,1987,male
2531,1/1/19 12:49 AM,1/1/19 1:31 AM,3358,Garfield Pl & 8 Ave,40.6711978,-73.97484126,423,W 54 St & 9 Ave,40.76584941,-73.98690506,35551,Subscriber,1981,male
200,1/1/19 12:49 AM,1/1/19 12:53 AM,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,403,E 2 St & 2 Ave,40.72502876,-73.99069656,19922,Subscriber,1985,male
967,1/1/19 12:50 AM,1/1/19 1:06 AM,524,W 43 St & 6 Ave,40.75527307,-73.98316936,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,35052,Subscriber,1981,male
313,1/1/19 12:50 AM,1/1/19 12:55 AM,3107,Bedford Ave & Nassau Ave,40.72311651,-73.95212324,3088,Union Ave & Jackson St,40.7160751,-73.952029,30302,Subscriber,1986,male
