tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
626,4/1/2019 0:03,4/1/2019 0:14,3707,Lexington Ave & E 26 St,40.741459,-73.983293,439,E 4 St & 2 Ave,40.7262807,-73.98978041,33884,Subscriber,1996,female
586,4/1/2019 0:03,4/1/2019 0:13,3322,12 St & 4 Ave,40.668603,-73.9904394,3308,Kane St & Clinton St,40.6861758,-73.99645295,36973,Subscriber,1969,unknown
1274,4/1/2019 0:04,4/1/2019 0:25,439,E 4 St & 2 Ave,40.7262807,-73.98978041,513,W 56 St & 10 Ave,40.768254,-73.988639,37639,Subscriber,1997,male
175,4/1/2019 0:04,4/1/2019 0:07,3435,Grand St & Elizabeth St,40.718822,-73.99596,3427,Lafayette St & Jersey St,40.72430527,-73.99600983,36520,Subscriber,1996,male
464,4/1/2019 0:04,4/1/2019 0:12,3102,Driggs Ave & Lorimer St,40.72179134,-73.9504154,3714,Division Av & Hooper St,40.70684203,-73.9544354,36406,Subscriber,1995,male
548,4/1/2019 0:04,4/1/2019 0:13,259,South St & Whitehall St,40.70122128,-74.01234218,408,Market St & Cherry St,40.71076228,-73.99400398,31310,Subscriber,1955,male
716,4/1/2019 0:04,4/1/2019 0:16,3150,E 85 St & York Ave,40.77536905,-73.94803392,3155,Lexington Ave & E 63 St,40.76440023,-73.96648977,30213,Subscriber,1979,male
459,4/1/2019 0:04,4/1/2019 0:12,321,Cadman Plaza E & Red Cross Pl,40.69991755,-73.98971773,398,Atlantic Ave & Furman St,40.69165183,-73.9999786,36417,Subscriber,1992,unknown
542,4/1/2019 0:04,4/1/2019 0:13,3658,W 18 St & 9 Ave,40.74353373,-74.00367558,540,Lexington Ave & E 29 St,40.74311555,-73.98215353,30252,Customer,1996,male
1649,4/1/2019 0:05,4/1/2019 0:32,3372,E 74 St & 1 Ave,40.7689738,-73.95482273,3328,W 100 St & Manhattan Ave,40.795,-73.9645,37778,Subscriber,1963,female
281,4/1/2019 0:05,4/1/2019 0:09,143,Clinton St & Joralemon St,40.69239502,-73.99337909,3308,Kane St & Clinton St,40.6861758,-73.99645295,32377,Subscriber,1972,female
162,4/1/2019 0:05,4/1/2019 0:08,310,State St & Smith St,40.68926942,-73.98912867,243,Fulton St & Rockwell Pl,40.688226,-73.979382,36920,Subscriber,1976,male
486,4/1/2019 0:06,4/1/2019 0:14,249,Harrison St & Hudson St,40.71870987,-74.0090009,401,Allen St & Rivington St,40.72019576,-73.98997825,36970,Subscriber,1993,male
376,4/1/2019 0:06,4/1/2019 0:12,3083,Bushwick Ave & Powers St,40.71247661,-73.94100005,3064,Myrtle Ave & Lewis Ave,40.69681963,-73.93756926,37001,Subscriber,1979,male
517,4/1/2019 0:06,4/1/2019 0:15,321,Cadman Plaza E & Red Cross Pl,40.69991755,-73.98971773,414,Pearl St & Anchorage Pl,40.70281858,-73.98765762,36025,Subscriber,1974,male
187,4/1/2019 0:07,4/1/2019 0:10,3241,Monroe St & Tompkins Ave,40.686203,-73.944694,3249,Verona Pl & Fulton St,40.68035608,-73.9476791,34806,Subscriber,1954,female
418,4/1/2019 0:07,4/1/2019 0:14,3295,Central Park W & W 96 St,40.79127,-73.964839,3318,2 Ave & E 96 St,40.7839636,-73.9471673,26608,Subscriber,1994,male
844,4/1/2019 0:07,4/1/2019 0:21,443,Bedford Ave & S 9 St,40.70853074,-73.96408963,3415,Prospect Pl & 6 Ave,40.6793307,-73.97519523,35614,Subscriber,1988,male
1361,4/1/2019 0:07,4/1/2019 0:30,3611,Vernon Blvd & 47 Rd,40.7449067,-73.9534573,3602,31 Ave & 34 St,40.763154,-73.920827,30285,Subscriber,1981,male
217,4/1/2019 0:07,4/1/2019 0:11,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,317,E 6 St & Avenue B,40.72453734,-73.98185424,36690,Subscriber,1996,male
281,4/1/2019 0:07,4/1/2019 0:12,325,E 19 St & 3 Ave,40.73624527,-73.98473765,487,E 20 St & FDR Drive,40.73314259,-73.97573881,28368,Subscriber,1962,male
469,4/1/2019 0:08,4/1/2019 0:15,3088,Union Ave & Jackson St,40.7160751,-73.952029,3110,Meserole Ave & Manhattan Ave,40.72708584,-73.95299117,34674,Subscriber,1996,male
395,4/1/2019 0:08,4/1/2019 0:14,439,E 4 St & 2 Ave,40.7262807,-73.98978041,504,1 Ave & E 16 St,40.73221853,-73.98165557,29310,Subscriber,1963,male
390,4/1/2019 0:08,4/1/2019 0:14,439,E 4 St & 2 Ave,40.7262807,-73.98978041,504,1 Ave & E 16 St,40.73221853,-73.98165557,29949,Subscriber,1975,female
68,4/1/2019 0:08,4/1/2019 0:09,468,Broadway & W 56 St,40.7652654,-73.98192338,469,Broadway & W 53 St,40.76344058,-73.98268129,28551,Subscriber,1971,male
675,4/1/2019 0:08,4/1/2019 0:19,509,9 Ave & W 22 St,40.7454973,-74.00197139,495,W 47 St & 10 Ave,40.76269882,-73.99301222,27697,Subscriber,1962,male
313,4/1/2019 0:08,4/1/2019 0:13,3093,N 6 St & Bedford Ave,40.71745169,-73.95850939,3100,Nassau Ave & Newell St,40.72481256,-73.94752622,31979,Subscriber,1972,male
424,4/1/2019 0:08,4/1/2019 0:15,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,355,Bayard St & Baxter St,40.71602118,-73.99974372,32903,Subscriber,1998,male
1673,4/1/2019 0:08,4/1/2019 0:36,3637,Fulton St & Waverly Ave,40.68323865,-73.96599591,326,E 11 St & 1 Ave,40.72953837,-73.98426726,33214,Subscriber,1969,male
232,4/1/2019 0:08,4/1/2019 0:12,293,Lafayette St & E 8 St,40.73020661,-73.99102628,357,E 11 St & Broadway,40.73261787,-73.99158043,27576,Subscriber,1963,female
133,4/1/2019 0:08,4/1/2019 0:10,3154,E 77 St & 3 Ave,40.77314236,-73.95856158,3140,1 Ave & E 78 St,40.77140426,-73.9535166,17452,Subscriber,1981,female
1198,4/1/2019 0:08,4/1/2019 0:28,3093,N 6 St & Bedford Ave,40.71745169,-73.95850939,410,Suffolk St & Stanton St,40.72066442,-73.98517977,31325,Subscriber,1979,male
7177,4/1/2019 0:09,4/1/2019 2:08,3543,Morningside Dr & Amsterdam Ave,40.81028506,-73.95736456,3629,Adam Clayton Powell Blvd & W 126 St,40.80949535,-73.94776493,37349,Subscriber,1988,male
720,4/1/2019 0:09,4/1/2019 0:21,519,Pershing Square North,40.751873,-73.977706,2003,1 Ave & E 18 St,40.73381219,-73.98054421,33398,Subscriber,1961,male
512,4/1/2019 0:09,4/1/2019 0:17,359,E 47 St & Park Ave,40.75510267,-73.97498696,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,19958,Customer,1969,unknown
358,4/1/2019 0:09,4/1/2019 0:15,3427,Lafayette St & Jersey St,40.72430527,-73.99600983,251,Mott St & Prince St,40.72317958,-73.99480012,36905,Subscriber,1996,male
263,4/1/2019 0:09,4/1/2019 0:13,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,317,E 6 St & Avenue B,40.72453734,-73.98185424,33627,Subscriber,1996,male
222,4/1/2019 0:09,4/1/2019 0:13,469,Broadway & W 53 St,40.76344058,-73.98268129,422,W 59 St & 10 Ave,40.770513,-73.988038,37150,Subscriber,1971,male
347,4/1/2019 0:09,4/1/2019 0:15,368,Carmine St & 6 Ave,40.73038599,-74.00214988,293,Lafayette St & E 8 St,40.73020661,-73.99102628,16256,Subscriber,1966,male
877,4/1/2019 0:10,4/1/2019 0:24,341,Stanton St & Mangin St,40.71782143,-73.97628939,341,Stanton St & Mangin St,40.71782143,-73.97628939,36656,Subscriber,1997,male
1492,4/1/2019 0:10,4/1/2019 0:35,3537,Carlton Ave & Dean St,40.6809741,-73.9710097,3469,India St & West St,40.73181402,-73.95995021,37060,Subscriber,1969,male
922,4/1/2019 0:11,4/1/2019 0:26,3148,E 84 St & 1 Ave,40.77565541,-73.95068615,515,W 43 St & 10 Ave,40.76009437,-73.99461843,37784,Subscriber,1990,male
965,4/1/2019 0:11,4/1/2019 0:27,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,501,FDR Drive & E 35 St,40.744219,-73.97121214,34419,Subscriber,1982,male
920,4/1/2019 0:11,4/1/2019 0:26,3429,Hanson Pl & Ashland Pl,40.68506807,-73.9779076,3394,Columbia St & W 9 St,40.6769993,-74.00647134,18537,Customer,1997,male
289,4/1/2019 0:11,4/1/2019 0:16,398,Atlantic Ave & Furman St,40.69165183,-73.9999786,3408,Congress St & Clinton St,40.6881529,-73.99520919,15945,Subscriber,1990,male
1149,4/1/2019 0:12,4/1/2019 0:31,531,Forsyth St & Broome St,40.71893904,-73.99266288,360,William St & Pine St,40.70717936,-74.00887308,34690,Subscriber,1980,male
117,4/1/2019 0:11,4/1/2019 0:13,3571,Bedford Ave & Bergen St,40.676368,-73.952918,3569,Franklin Ave & St Marks Ave,40.6758324,-73.9561677,31009,Subscriber,1991,male
89,4/1/2019 0:12,4/1/2019 0:13,517,Pershing Square South,40.751581,-73.97791,519,Pershing Square North,40.751873,-73.977706,20248,Customer,1969,unknown
3133,4/1/2019 0:12,4/1/2019 1:04,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,3052,Lewis Ave & Madison St,40.686312,-73.935775,18448,Customer,1995,male
357,4/1/2019 0:12,4/1/2019 0:18,3168,Central Park West & W 85 St,40.78472675,-73.96961715,3747,E 84 St & 3 Ave,40.77755374,-73.9551276,36110,Subscriber,1969,male
1126,4/1/2019 0:12,4/1/2019 0:31,401,Allen St & Rivington St,40.72019576,-73.98997825,3066,Tompkins Ave & Hopkins St,40.69957608,-73.94708417,35784,Subscriber,1959,male
604,4/1/2019 0:13,4/1/2019 0:23,435,W 21 St & 6 Ave,40.74173969,-73.99415556,127,Barrow St & Hudson St,40.73172428,-74.00674436,17505,Subscriber,1981,male
1389,4/1/2019 0:13,4/1/2019 0:37,377,6 Ave & Canal St,40.72243797,-74.00566443,3734,E 58 St &  1 Ave (NW Corner),40.759125,-73.962658,37779,Subscriber,1987,male
265,4/1/2019 0:13,4/1/2019 0:18,143,Clinton St & Joralemon St,40.69239502,-73.99337909,3311,Columbia St & Kane St,40.68763155,-74.0016256,17376,Subscriber,1973,male
637,4/1/2019 0:14,4/1/2019 0:24,476,E 31 St & 3 Ave,40.74394314,-73.97966069,453,W 22 St & 8 Ave,40.74475148,-73.99915362,17272,Customer,1991,female
514,4/1/2019 0:14,4/1/2019 0:23,403,E 2 St & 2 Ave,40.72502876,-73.99069656,307,Canal St & Rutgers St,40.71427487,-73.98990025,35119,Subscriber,1977,male
1091,4/1/2019 0:14,4/1/2019 0:32,408,Market St & Cherry St,40.71076228,-73.99400398,251,Mott St & Prince St,40.72317958,-73.99480012,36248,Subscriber,1955,male
231,4/1/2019 0:14,4/1/2019 0:18,3658,W 18 St & 9 Ave,40.74353373,-74.00367558,3258,W 27 St & 10 Ave,40.75018156,-74.00218427,30652,Subscriber,1995,male
3273,4/1/2019 0:14,4/1/2019 1:09,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,3064,Myrtle Ave & Lewis Ave,40.69681963,-73.93756926,29023,Customer,1994,male
539,4/1/2019 0:14,4/1/2019 0:23,519,Pershing Square North,40.751873,-73.977706,524,W 43 St & 6 Ave,40.75527307,-73.98316936,16459,Customer,1969,unknown
676,4/1/2019 0:15,4/1/2019 0:27,441,E 52 St & 2 Ave,40.756014,-73.967416,504,1 Ave & E 16 St,40.73221853,-73.98165557,37456,Subscriber,1975,male
245,4/1/2019 0:16,4/1/2019 0:20,293,Lafayette St & E 8 St,40.73020661,-73.99102628,357,E 11 St & Broadway,40.73261787,-73.99158043,15939,Subscriber,1963,female
227,4/1/2019 0:16,4/1/2019 0:20,3263,Cooper Square & Astor Pl,40.72951496,-73.9907527,432,E 7 St & Avenue A,40.72621788,-73.98379855,33652,Subscriber,1966,male
403,4/1/2019 0:16,4/1/2019 0:23,519,Pershing Square North,40.751873,-73.977706,524,W 43 St & 6 Ave,40.75527307,-73.98316936,20248,Customer,1969,unknown
181,4/1/2019 0:17,4/1/2019 0:20,3408,Congress St & Clinton St,40.6881529,-73.99520919,398,Atlantic Ave & Furman St,40.69165183,-73.9999786,36777,Subscriber,1992,unknown
168,4/1/2019 0:17,4/1/2019 0:20,3263,Cooper Square & Astor Pl,40.72951496,-73.9907527,432,E 7 St & Avenue A,40.72621788,-73.98379855,17275,Subscriber,1992,male
451,4/1/2019 0:17,4/1/2019 0:24,251,Mott St & Prince St,40.72317958,-73.99480012,151,Cleveland Pl & Spring St,40.72210379,-73.99724901,36905,Subscriber,1996,male
1603,4/1/2019 0:17,4/1/2019 0:44,478,11 Ave & W 41 St,40.76030096,-73.99884222,3497,Pleasant Ave & E 116 St,40.7949879,-73.9333349,36669,Subscriber,1977,male
105,4/1/2019 0:17,4/1/2019 0:19,3708,W 13 St & 5 Ave,40.735445,-73.99431,285,Broadway & E 14 St,40.73454567,-73.99074142,33309,Subscriber,1995,male
557,4/1/2019 0:18,4/1/2019 0:28,533,Broadway & W 38 St,40.75299641,-73.98721619,3687,E 33 St & 1 Ave,40.74322681,-73.97449784,26525,Subscriber,1986,female
189,4/1/2019 0:19,4/1/2019 0:22,3434,W 88 St & West End Ave,40.79025417,-73.9771834,3177,W 84 St & Broadway,40.7867947,-73.977112,33048,Subscriber,1990,male
1173,4/1/2019 0:19,4/1/2019 0:38,524,W 43 St & 6 Ave,40.75527307,-73.98316936,487,E 20 St & FDR Drive,40.73314259,-73.97573881,30550,Subscriber,1996,male
546,4/1/2019 0:19,4/1/2019 0:28,472,E 32 St & Park Ave,40.7457121,-73.98194829,479,9 Ave & W 45 St,40.76019252,-73.9912551,36893,Subscriber,1968,male
156,4/1/2019 0:19,4/1/2019 0:22,398,Atlantic Ave & Furman St,40.69165183,-73.9999786,3408,Congress St & Clinton St,40.6881529,-73.99520919,36417,Subscriber,1990,male
1173,4/1/2019 0:19,4/1/2019 0:39,3367,5 Ave & E 103 St,40.7922553,-73.95249933,3725,2 Ave & E 72 St,40.76876203,-73.95840794,35612,Subscriber,1999,male
367,4/1/2019 0:20,4/1/2019 0:26,505,6 Ave & W 33 St,40.74901271,-73.98848395,505,6 Ave & W 33 St,40.74901271,-73.98848395,26729,Subscriber,1993,male
375,4/1/2019 0:20,4/1/2019 0:26,422,W 59 St & 10 Ave,40.770513,-73.988038,3171,Amsterdam Ave & W 82 St,40.78524672,-73.97667321,36436,Subscriber,1959,male
