tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
289,8/1/2019 0:03,8/1/2019 0:08,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,285,Broadway & E 14 St,40.73454567,-73.99074142,28334,Subscriber,1992,male
194,8/1/2019 0:03,8/1/2019 0:06,437,Macon St & Nostrand Ave,40.68098339,-73.95004798,3241,Monroe St & Tompkins Ave,40.686203,-73.944694,39170,Subscriber,1988,male
428,8/1/2019 0:03,8/1/2019 0:10,173,Broadway & W 49 St,40.76068327,-73.98452729,3233,E 48 St & 5 Ave,40.75724568,-73.97805914,32950,Customer,1991,male
289,8/1/2019 0:03,8/1/2019 0:08,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,285,Broadway & E 14 St,40.73454567,-73.99074142,35025,Customer,1992,male
613,8/1/2019 0:03,8/1/2019 0:14,3598,Newton Rd & 44 St,40.7595701,-73.9142678,3575,Crescent St & 34 Ave,40.76108,-73.930562,20808,Subscriber,1989,male
424,8/1/2019 0:03,8/1/2019 0:11,293,Lafayette St & E 8 St,40.73020661,-73.99102628,394,E 9 St & Avenue C,40.72521311,-73.97768752,38375,Subscriber,1995,female
222,8/1/2019 0:03,8/1/2019 0:07,3507,Park Ave & E 124 St,40.8045555,-73.9396861,3501,E 118 St & Madison Ave,40.8014866,-73.9442507,18583,Subscriber,1990,male
278,8/1/2019 0:03,8/1/2019 0:08,461,E 20 St & 2 Ave,40.73587678,-73.98205027,402,Broadway & E 22 St,40.7403432,-73.98955109,38941,Subscriber,1979,male
498,8/1/2019 0:04,8/1/2019 0:12,3285,W 87 St & Amsterdam Ave,40.78839,-73.9747,3320,Central Park West & W 100 St,40.79406661,-73.96286845,32138,Subscriber,1962,female
1654,8/1/2019 0:04,8/1/2019 0:31,382,University Pl & E 14 St,40.73492695,-73.99200509,3783,Cliff St & Fulton St,40.70838,-74.00495,29129,Subscriber,1984,male
482,8/1/2019 0:04,8/1/2019 0:12,3285,W 87 St & Amsterdam Ave,40.78839,-73.9747,3164,Columbus Ave & W 72 St,40.7770575,-73.97898475,39543,Subscriber,1955,male
704,8/1/2019 0:04,8/1/2019 0:15,312,Allen St & Stanton St,40.722055,-73.989111,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,30047,Customer,1981,male
775,8/1/2019 0:04,8/1/2019 0:17,347,Greenwich St & W Houston St,40.728846,-74.008591,363,West Thames St,40.70834698,-74.01713445,21061,Subscriber,1965,male
414,8/1/2019 0:04,8/1/2019 0:11,3399,7 St & 3 Ave,40.67260298,-73.98983002,3361,Carroll St & 6 Ave,40.6740886,-73.9787282,32119,Subscriber,1959,male
367,8/1/2019 0:04,8/1/2019 0:10,173,Broadway & W 49 St,40.76068327,-73.98452729,3233,E 48 St & 5 Ave,40.75724568,-73.97805914,25769,Customer,1998,female
277,8/1/2019 0:05,8/1/2019 0:09,291,Madison St & Montgomery St,40.713126,-73.984844,291,Madison St & Montgomery St,40.713126,-73.984844,39268,Subscriber,1978,female
754,8/1/2019 0:05,8/1/2019 0:17,483,E 12 St & 3 Ave,40.73223272,-73.98889957,3686,Gansevoort St & Hudson St,40.7394482,-74.00507033,38754,Subscriber,1951,male
688,8/1/2019 0:05,8/1/2019 0:16,476,E 31 St & 3 Ave,40.74394314,-73.97966069,3733,Avenue C & E 18 St,40.730563,-73.973984,32077,Subscriber,1987,male
1133,8/1/2019 0:05,8/1/2019 0:24,173,Broadway & W 49 St,40.76068327,-73.98452729,3285,W 87 St & Amsterdam Ave,40.78839,-73.9747,17886,Customer,1999,male
1120,8/1/2019 0:05,8/1/2019 0:24,173,Broadway & W 49 St,40.76068327,-73.98452729,3285,W 87 St & Amsterdam Ave,40.78839,-73.9747,38270,Customer,1997,female
243,8/1/2019 0:05,8/1/2019 0:09,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,403,E 2 St & 2 Ave,40.72502876,-73.99069656,25893,Subscriber,1978,male
539,8/1/2019 0:05,8/1/2019 0:14,3711,E 13 St & Avenue A,40.72966729,-73.98067966,311,Norfolk St & Broome St,40.7172274,-73.98802084,28130,Subscriber,1986,male
518,8/1/2019 0:05,8/1/2019 0:14,3161,W 76 St & Columbus Ave,40.78018397,-73.97728533,479,9 Ave & W 45 St,40.76019252,-73.9912551,32692,Subscriber,1983,male
1466,8/1/2019 0:05,8/1/2019 0:30,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,515,W 43 St & 10 Ave,40.76009437,-73.99461843,14769,Subscriber,1992,male
1427,8/1/2019 0:05,8/1/2019 0:29,3763,Wyckoff Av & Jefferson St,40.707165,-73.923711,399,Lafayette Ave & St James Pl,40.68851534,-73.9647628,38966,Customer,1979,male
748,8/1/2019 0:05,8/1/2019 0:18,346,Bank St & Hudson St,40.73652889,-74.00618026,531,Forsyth St & Broome St,40.71893904,-73.99266288,31227,Subscriber,1989,male
338,8/1/2019 0:05,8/1/2019 0:11,3467,W Broadway & Spring Street,40.72494672,-74.00165856,401,Allen St & Rivington St,40.72019576,-73.98997825,15436,Subscriber,1983,male
342,8/1/2019 0:05,8/1/2019 0:11,3427,Lafayette St & Jersey St S,40.72430527,-73.99600983,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,30059,Customer,1988,female
759,8/1/2019 0:06,8/1/2019 0:18,505,6 Ave & W 33 St,40.74901271,-73.98848395,508,W 46 St & 11 Ave,40.76341379,-73.99667444,38107,Subscriber,1988,male
923,8/1/2019 0:06,8/1/2019 0:21,334,W 20 St & 7 Ave,40.74238787,-73.99726235,531,Forsyth St & Broome St,40.71893904,-73.99266288,39442,Subscriber,1979,male
191,8/1/2019 0:06,8/1/2019 0:09,3167,Amsterdam Ave & W 73 St,40.77966809,-73.98093045,3161,W 76 St & Columbus Ave,40.78018397,-73.97728533,33227,Subscriber,1997,male
657,8/1/2019 0:06,8/1/2019 0:17,297,E 15 St & 3 Ave,40.734232,-73.986923,405,Washington St & Gansevoort St,40.739323,-74.008119,28055,Subscriber,1999,male
336,8/1/2019 0:06,8/1/2019 0:11,293,Lafayette St & E 8 St,40.73020661,-73.99102628,151,Cleveland Pl & Spring St,40.72210379,-73.99724901,38119,Subscriber,1989,male
545,8/1/2019 0:06,8/1/2019 0:15,325,E 19 St & 3 Ave,40.73624527,-73.98473765,3255,8 Ave & W 31 St,40.75058535,-73.99468482,29895,Subscriber,1982,male
683,8/1/2019 0:06,8/1/2019 0:17,469,Broadway & W 53 St,40.76344058,-73.98268129,422,W 59 St & 10 Ave,40.770513,-73.988038,18360,Subscriber,1988,male
196,8/1/2019 0:06,8/1/2019 0:09,3167,Amsterdam Ave & W 73 St,40.77966809,-73.98093045,3161,W 76 St & Columbus Ave,40.78018397,-73.97728533,27363,Customer,1969,unknown
