tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
527,10/1/2019 0:00,10/1/2019 0:08,3746,6 Ave & Broome St,40.72430832,-74.00473036,223,W 13 St & 7 Ave,40.73781509,-73.99994661,41750,Subscriber,1993,male
174,10/1/2019 0:00,10/1/2019 0:03,3301,Columbus Ave & W 95 St,40.7919557,-73.968087,3283,W 89 St & Columbus Ave,40.7882213,-73.97041561,18264,Subscriber,1992,male
759,10/1/2019 0:00,10/1/2019 0:13,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,174,E 25 St & 1 Ave,40.7381765,-73.97738662,25525,Subscriber,1995,male
615,10/1/2019 0:00,10/1/2019 0:10,254,W 11 St & 6 Ave,40.73532427,-73.99800419,477,W 41 St & 8 Ave,40.75640548,-73.9900262,30186,Subscriber,1992,male
761,10/1/2019 0:00,10/1/2019 0:13,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,174,E 25 St & 1 Ave,40.7381765,-73.97738662,25597,Subscriber,1992,male
750,10/1/2019 0:00,10/1/2019 0:13,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,174,E 25 St & 1 Ave,40.7381765,-73.97738662,21757,Subscriber,1995,male
454,10/1/2019 0:01,10/1/2019 0:08,525,W 34 St & 11 Ave,40.75594159,-74.0021163,477,W 41 St & 8 Ave,40.75640548,-73.9900262,41079,Subscriber,1994,male
416,10/1/2019 0:01,10/1/2019 0:08,3616,Steinway St & 28 Ave,40.7656251,-73.9136695,3592,Crescent St & Broadway,40.7633589,-73.9286471,33413,Subscriber,1988,male
118,10/1/2019 0:02,10/1/2019 0:04,3306,10 St & 7 Ave,40.6662078,-73.98199886,3310,14 St & 7 Ave,40.663779,-73.98396846,38925,Subscriber,1976,male
1301,10/1/2019 0:02,10/1/2019 0:23,3687,E 33 St & 1 Ave,40.74322681,-73.97449784,259,South St & Whitehall St,40.70122128,-74.01234218,41376,Subscriber,1963,male
64,10/1/2019 0:02,10/1/2019 0:03,297,E 15 St & 3 Ave,40.734232,-73.986923,325,E 19 St & 3 Ave,40.73624527,-73.98473765,31623,Subscriber,1969,male
101,10/1/2019 0:02,10/1/2019 0:04,3086,Graham Ave & Conselyea St,40.715143,-73.944507,3095,Graham Ave & Herbert St,40.71929301,-73.94500379,39664,Subscriber,1980,male
207,10/1/2019 0:02,10/1/2019 0:06,504,1 Ave & E 16 St,40.73221853,-73.98165557,487,E 20 St & FDR Drive,40.73314259,-73.97573881,33309,Subscriber,1971,female
464,10/1/2019 0:02,10/1/2019 0:10,223,W 13 St & 7 Ave,40.73781509,-73.99994661,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,31264,Subscriber,1991,female
605,10/1/2019 0:02,10/1/2019 0:12,3081,Graham Ave & Grand St,40.711863,-73.944024,3082,Hope St & Union Ave,40.71167351,-73.95141312,41988,Subscriber,1980,male
3486,10/1/2019 0:02,10/1/2019 1:01,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,3809,W 55 St & 6 Ave,40.763189,-73.978434,38611,Customer,1969,unknown
1314,10/1/2019 0:02,10/1/2019 0:24,238,Bank St & Washington St,40.7361967,-74.00859207,518,E 39 St & 2 Ave,40.74780373,-73.9734419,30856,Subscriber,1964,male
1364,10/1/2019 0:02,10/1/2019 0:25,173,Broadway & W 49 St,40.76068327,-73.98452729,445,E 10 St & Avenue A,40.72740794,-73.98142006,25637,Subscriber,1966,male
241,10/1/2019 0:03,10/1/2019 0:07,459,W 20 St & 11 Ave,40.746745,-74.007756,489,10 Ave & W 28 St,40.75066386,-74.00176802,21572,Customer,1987,male
948,10/1/2019 0:03,10/1/2019 0:19,3749,Lexington Ave & E 36 St,40.74757396,-73.97880077,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,29102,Subscriber,1998,male
1296,10/1/2019 0:03,10/1/2019 0:25,331,Pike St & Monroe St,40.71173107,-73.99193043,2012,E 27 St & 1 Ave,40.739445,-73.976806,41469,Customer,1969,unknown
516,10/1/2019 0:03,10/1/2019 0:12,490,8 Ave & W 33 St,40.751551,-73.993934,297,E 15 St & 3 Ave,40.734232,-73.986923,26998,Subscriber,1991,male
